current_rank,ticker,name,sector,2026-08-13__predicted_rank,2026-08-13__close,2026-08-13__next_snapshot_return,2026-08-12__predicted_rank,2026-08-12__close,2026-08-12__next_snapshot_return,2026-08-11__predicted_rank,2026-08-11__close,2026-08-11__next_snapshot_return,2026-08-10__predicted_rank,2026-08-10__close,2026-08-10__next_snapshot_return,2026-08-07__predicted_rank,2026-08-07__close,2026-08-07__next_snapshot_return,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return,2026-08-04__predicted_rank,2026-08-04__close,2026-08-04__next_snapshot_return,2026-08-03__predicted_rank,2026-08-03__close,2026-08-03__next_snapshot_return,2026-07-31__predicted_rank,2026-07-31__close,2026-07-31__next_snapshot_return,2026-07-30__predicted_rank,2026-07-30__close,2026-07-30__next_snapshot_return,2026-07-29__predicted_rank,2026-07-29__close,2026-07-29__next_snapshot_return,2026-07-28__predicted_rank,2026-07-28__close,2026-07-28__next_snapshot_return,2026-07-27__predicted_rank,2026-07-27__close,2026-07-27__next_snapshot_return,2026-07-24__predicted_rank,2026-07-24__close,2026-07-24__next_snapshot_return,2026-07-23__predicted_rank,2026-07-23__close,2026-07-23__next_snapshot_return,2026-07-22__predicted_rank,2026-07-22__close,2026-07-22__next_snapshot_return,2026-07-21__predicted_rank,2026-07-21__close,2026-07-21__next_snapshot_return,2026-07-20__predicted_rank,2026-07-20__close,2026-07-20__next_snapshot_return,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return
11,DX,DYNEX CAPITAL REIT INC,Financials,11,13.05,,4,12.97,0.00616808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,SMMT,Summit Therapeutics Inc.  - Common Stock,,12,14.845,,41,15.1,-0.01688742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,OVLY,OAK VALLEY BANCORP,Financials,13,33.764999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,33.779999,,,,,,,,,,,,,,,,,,,,,,,,,
14,IBKR,Interactive Brokers,Financials,14,92.190002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,94.419998,,,,,,,
15,MG,MISTRAS GROUP INC,Industrials,15,17.559999,,5,17.48,0.00457660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,OCGN,OCUGEN,Health Care,16,1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,CMPX,COMPASS THERAPEUTICS,Health Care,17,2.3,,,,,13,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,FDMT,4D MOLECULAR THERAPEUTICS INC,Health Care,18,11.445,,,,,26,11.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,GENB,GENERATE BIOMEDICINES INC,Health Care,19,15.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,ALCO,ALICO INC,Consumer Staples,20,40.860001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,FBRT,FRANKLIN BSP REALTY TRUST INC,Financials,21,8.1591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,TEM,"Tempus AI, Inc. - Class A Common Stock",,22,54.23,,6,54.610001,-0.00695845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,AMT,American Tower,Real Estate,23,173.610001,,,,,,,,,,,,,,,,,,,,,,,,,,44,173.410004,,20,174.460007,-0.00601859,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,WMT,Walmart,Consumer Staples,24,115.257401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,SBAC,SBA Communications,Real Estate,25,185.300003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,FOR,FORESTAR GROUP INC,Real Estate,26,29.285,,,,,,,,,,,37,29.540001,,,,,17,29.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,WNEB,WESTERN NEW ENGLAND BANCORP INC,Financials,27,13.985,,11,14.06,-0.00533428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,DOW,Dow Inc.,Materials,28,30.520901,,,,,28,31.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,KROS,KEROS THERAPEUTICS,Health Care,29,11.11,,,,,46,10.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,KWY,KINGSWAY CORP,Financials,30,10.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,LXEO,LEXEO THERAPEUTICS,Health Care,31,4.81,,7,4.87,-0.01232033,24,4.78,0.01882845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,RSG,Republic Services,Industrials,32,215.780106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,FIBK,FIRST INTERSTATE BANCSYSTEM INC,Financials,33,38.830002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,SD,SANDRIDGE ENERGY INC,Energy,34,14.06,,9,14.275,-0.01506130,35,14.3,-0.00174825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,BKV,BKV,Energy,35,25.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,LWLG,LIGHTWAVE LOGIC,Information Technology,36,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,RNAC,CARTESIAN THERAPEUTICS,Health Care,37,8.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,COST,Costco,Consumer Staples,38,952.780029,,10,949.575012,0.00337521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,HUM,Humana,Health Care,39,382.98999,,12,388.779999,-0.01489276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,VTS,VITESSE ENERGY INC,Energy,40,16.045,,18,16.264999,-0.01352592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,PRCT,PROCEPT BIOROBOTICS CORP,Health Care,41,21.9533,,13,21.25,0.03309647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,MGY,MAGNOLIA OIL GAS CORP CLASS A,Energy,42,25.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,MITK,MITEK SYSTEMS INC,Information Technology,43,18.440001,,21,18.57,-0.00700048,48,18.52,0.00269978,26,18.549999,-0.00161720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,AQST,AQUESTIVE THERAPEUTICS INC,Health Care,44,4.35,,8,4.23,0.02836879,23,4.41,-0.04081633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,GEVO,GEVO,Energy,45,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,1.75,,,,,,,,,,
46,DMAC,DIAMEDICA THERAPEUTICS INC,Health Care,46,6.83,,19,6.84,-0.00146199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,CHPT,CHARGEPOINT HOLDINGS INC CLASS A,Industrials,47,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,LPTH,LIGHTPATH TECHNOLOGIES INC CLASS A,Information Technology,48,13.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,ONL,ORION PROPERTIES,Real Estate,49,2.845,,17,2.835,0.00352734,,,,18,2.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,MDGL,"Madrigal Pharmaceuticals, Inc. - Common Stock",,50,528.284973,,34,536.200012,-0.01476136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
