current_rank,ticker,name,sector,2026-07-24__predicted_rank,2026-07-24__close,2026-07-24__next_snapshot_return,2026-07-23__predicted_rank,2026-07-23__close,2026-07-23__next_snapshot_return,2026-07-22__predicted_rank,2026-07-22__close,2026-07-22__next_snapshot_return,2026-07-21__predicted_rank,2026-07-21__close,2026-07-21__next_snapshot_return,2026-07-20__predicted_rank,2026-07-20__close,2026-07-20__next_snapshot_return,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return
1,UHS,Universal Health Services,Health Care,1,161.005005,,,,,,,,,,,,,,,,
2,VREX,VAREX IMAGING CORP,Health Care,2,10.905,,,,,,,,,,,,,,,,
3,OPBK,OP BANCORP,Financials,3,15.42,,,,,,,,,,,,,,,,
4,USCB,USCB FINANCIAL HOLDINGS INC CLASS,Financials,4,21.0,,,,,,,,,,,,,,,,
5,DXC,DXC TECHNOLOGY,Information Technology,5,9.715,,,,,,,,,,,,,,,,
6,TMP,TOMPKINS FINANCIAL CORP,Financials,6,97.760002,,,,,,,,,,,,,,,,
7,SO,Southern Company,Utilities,7,97.68,,34,96.599998,0.01118015,,,,,,,,,,,,
8,NEE,NextEra Energy,Utilities,8,89.114998,,8,89.790001,-0.00751757,,,,,,,,,,,,
9,XEL,Xcel Energy,Utilities,9,81.800003,,7,80.769997,0.01275233,,,,,,,,,,,,
10,NKTR,NEKTAR THERAPEUTICS,Health Care,10,70.714996,,17,69.360001,0.01953568,,,,,,,,,,,,
11,NWFL,NORWOOD FINANCIAL CORP,Financials,11,32.400002,,,,,,,,,,,,,,,,
12,EXC,Exelon,Utilities,12,47.625,,35,47.279999,0.00729698,,,,,,,,,,,,
13,PPL,PPL Corporation,Utilities,13,36.549999,,,,,,,,,,,,,,,,
14,CNP,CenterPoint Energy,Utilities,14,44.610001,,15,44.209999,0.00904777,,,,,,,,,,,,
15,CME,CME Group,Financials,15,252.899994,,,,,7,249.240005,,,,,,,,,,
16,HP,HELMERICH & PAYNE INC,Energy,16,35.855,,,,,,,,,,,,,,,,
17,BKR,Baker Hughes,Energy,17,58.130001,,,,,,,,,,,,,,,,
18,AEP,American Electric Power,Utilities,18,136.339996,,,,,,,,,,,,,,,,
19,SR,SPIRE INC,Utilities,19,83.669998,,13,82.57,0.01332201,,,,,,,,,,,,
20,EGBN,EAGLE BANCORP INC,Financials,20,28.0812,,,,,,,,,,,,,,,,
21,SWK,Stanley Black & Decker,Industrials,21,90.720001,,,,,22,89.269997,,,,,,,,,,
22,CMRE,COSTAMARE INC,Industrials,22,15.82,,12,15.65,0.01086262,,,,,,,,,,,,
23,JCI,Johnson Controls,Industrials,23,143.145004,,,,,,,,,,,,,,,,
24,CRBP,CORBUS PHARMACEUTICALS HOLDINGS IN,Health Care,24,9.08,,1,9.32,-0.02575107,,,,,,,,,,,,
25,SRE,Sempra,Utilities,25,93.809998,,,,,,,,,,,,,,,,
26,SGP,SPYGLASS PHARMA INC SHS,Health Care,26,21.26,,,,,,,,,,,,,,,,
27,ITW,Illinois Tool Works,Industrials,27,281.774994,,,,,,,,,,,,,,,,
28,TT,Trane Technologies,Industrials,28,481.290009,,,,,,,,,,,,,,,,
29,ATO,Atmos Energy,Utilities,29,179.529999,,,,,,,,,,,,,,,,
30,VZ,Verizon,Communication Services,30,45.119999,,,,,,,,,,,,,,,,
31,NOC,Northrop Grumman,Industrials,31,544.299927,,,,,,,,,,,,,,,,
32,ED,Consolidated Edison,Utilities,32,114.050003,,,,,,,,,,,,,,,,
33,BWFG,BANKWELL FINANCIAL GROUP INC,Financials,33,61.025002,,,,,,,,,,,,,,,,
34,EFOR,EVERFORTH INC,Information Technology,34,20.495001,,,,,,,,,,,,,,,,
35,OGS,ONE GAS INC,Utilities,35,80.724998,,42,80.029999,0.00868423,,,,,,,,,,,,
36,NRG,NRG Energy,Utilities,36,142.895004,,20,143.089996,-0.00136272,,,,,,,,,,,,
37,ORRF,ORRSTOWN FINANCIAL SERVICES INC,Financials,37,42.299999,,,,,,,,,,,,,,,,
38,NUE,Nucor,Materials,38,242.559998,,,,,,,,,,,,,,,,
39,ATLO,AMES NATIONAL CORP,Financials,39,30.225,,,,,,,,,,,,,,,,
40,UFPI,UFP INDUSTRIES INC,Industrials,40,87.290001,,,,,,,,,,,,,,,,
41,JNJ,Johnson & Johnson,Health Care,41,262.785004,,3,259.23999,0.01367464,,,,,,,,,,,,
42,KMT,KENNAMETAL INC,Industrials,42,35.330002,,,,,,,,,,,,,,,,
43,RVTY,Revvity,Health Care,43,111.639999,,5,113.18,-0.01360665,,,,,,,,,,,,
44,RBKB,RHINEBECK BANCORP INC,Financials,44,12.48,,,,,,,,,,,,,,,,
45,AEE,Ameren,Utilities,45,114.455002,,,,,,,,,,,,,,,,
46,EXE,Expand Energy,Energy,46,92.550003,,18,91.730003,0.00893928,36,93.169998,-0.01545557,,,,,,,,,
47,LYB,LyondellBasell,Materials,47,60.957199,,14,61.709999,-0.01219900,,,,,,,,,,,,
48,HE,HAWAIIAN ELECTRIC INDUSTRIES INC,Utilities,48,13.525,,,,,,,,,,,,,,,,
49,PRAX,PRAXIS PRECISION MEDICINES INC,Health Care,49,322.140015,,,,,,,,,,,,,,,,
50,NE,NOBLE CORPORATION PLC,Energy,50,43.029999,,,,,,,,,,,,,,,,
