current_rank,ticker,name,sector,2026-08-31__predicted_rank,2026-08-31__close,2026-08-31__next_snapshot_return,2026-08-28__predicted_rank,2026-08-28__close,2026-08-28__next_snapshot_return,2026-08-27__predicted_rank,2026-08-27__close,2026-08-27__next_snapshot_return,2026-08-26__predicted_rank,2026-08-26__close,2026-08-26__next_snapshot_return,2026-08-25__predicted_rank,2026-08-25__close,2026-08-25__next_snapshot_return,2026-08-24__predicted_rank,2026-08-24__close,2026-08-24__next_snapshot_return,2026-08-21__predicted_rank,2026-08-21__close,2026-08-21__next_snapshot_return,2026-08-20__predicted_rank,2026-08-20__close,2026-08-20__next_snapshot_return,2026-08-19__predicted_rank,2026-08-19__close,2026-08-19__next_snapshot_return,2026-08-18__predicted_rank,2026-08-18__close,2026-08-18__next_snapshot_return,2026-08-17__predicted_rank,2026-08-17__close,2026-08-17__next_snapshot_return,2026-08-14__predicted_rank,2026-08-14__close,2026-08-14__next_snapshot_return,2026-08-13__predicted_rank,2026-08-13__close,2026-08-13__next_snapshot_return,2026-08-12__predicted_rank,2026-08-12__close,2026-08-12__next_snapshot_return,2026-08-11__predicted_rank,2026-08-11__close,2026-08-11__next_snapshot_return,2026-08-10__predicted_rank,2026-08-10__close,2026-08-10__next_snapshot_return,2026-08-07__predicted_rank,2026-08-07__close,2026-08-07__next_snapshot_return,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return,2026-08-04__predicted_rank,2026-08-04__close,2026-08-04__next_snapshot_return,2026-08-03__predicted_rank,2026-08-03__close,2026-08-03__next_snapshot_return
1,BG,Bunge Global,Consumer Staples,1,113.540001,,1,115.449997,-0.01654392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,HAL,Halliburton,Energy,2,36.715,,2,36.174999,0.01492746,,,,,,,,,,,,,48,35.285,,,,,,,,30,34.685001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ASND,Ascendis Pharma A/S - Ordinary Share,,3,260.850006,,,,,,,,,,,,,,,,,,,,9,256.279999,,42,257.660004,-0.00535591,,,,,,,,,,,,,39,255.460007,,,,,,,,,,,,,,,,,,,,,,
4,LULU,Lululemon Athletica,Consumer Discretionary,4,123.650002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,QCOM,Qualcomm,Information Technology,5,168.089996,,38,164.190002,0.02375293,14,164.779999,-0.00358051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,LPLA,LPL Financial Holdings Inc. - Common Stock,,6,370.765106,,5,370.690002,0.00020261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,HSHP,HIMALAYA SHIPPING LTD,Industrials,7,16.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,16.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,OVBC,OHIO VALLEY BANC CORP,Financials,8,45.740002,,,,,,,,,,,,,,,,,,,,,,,,,,23,45.110001,,,,,,,,,,,23,44.73,,,,,,,,,,,27,43.73,,,,,,,,,,
9,NBR,NABORS INDUSTRIES,Energy,9,92.349998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,88.290001,,,,,,,,,,,,,,,,,,,
10,SENEA,SENECA FOODS CLASS A,Consumer Staples,10,199.240005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,FDS,FactSet,Financials,11,311.200012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,285.589996,,,,,,,,,,,,,
