current_rank,ticker,name,sector,2026-09-01__predicted_rank,2026-09-01__close,2026-09-01__next_snapshot_return,2026-08-31__predicted_rank,2026-08-31__close,2026-08-31__next_snapshot_return,2026-08-28__predicted_rank,2026-08-28__close,2026-08-28__next_snapshot_return,2026-08-27__predicted_rank,2026-08-27__close,2026-08-27__next_snapshot_return,2026-08-26__predicted_rank,2026-08-26__close,2026-08-26__next_snapshot_return,2026-08-25__predicted_rank,2026-08-25__close,2026-08-25__next_snapshot_return,2026-08-24__predicted_rank,2026-08-24__close,2026-08-24__next_snapshot_return,2026-08-21__predicted_rank,2026-08-21__close,2026-08-21__next_snapshot_return,2026-08-20__predicted_rank,2026-08-20__close,2026-08-20__next_snapshot_return,2026-08-19__predicted_rank,2026-08-19__close,2026-08-19__next_snapshot_return,2026-08-18__predicted_rank,2026-08-18__close,2026-08-18__next_snapshot_return,2026-08-17__predicted_rank,2026-08-17__close,2026-08-17__next_snapshot_return,2026-08-14__predicted_rank,2026-08-14__close,2026-08-14__next_snapshot_return,2026-08-13__predicted_rank,2026-08-13__close,2026-08-13__next_snapshot_return,2026-08-12__predicted_rank,2026-08-12__close,2026-08-12__next_snapshot_return,2026-08-11__predicted_rank,2026-08-11__close,2026-08-11__next_snapshot_return,2026-08-10__predicted_rank,2026-08-10__close,2026-08-10__next_snapshot_return,2026-08-07__predicted_rank,2026-08-07__close,2026-08-07__next_snapshot_return,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return,2026-08-04__predicted_rank,2026-08-04__close,2026-08-04__next_snapshot_return
1,TMUS,T-Mobile US,Communication Services,1,182.820007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,BKR,Baker Hughes,Energy,2,63.939999,,3,63.549999,0.00613690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,OII,OCEANEERING INTERNATIONAL INC,Energy,3,51.959999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,LXU,LSB INDUSTRIES,Materials,4,10.64,,9,10.665,-0.00234412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,WFC,Wells Fargo,Financials,5,87.059998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,OIS,OIL STATES INTERNATIONAL,Energy,6,8.86,,2,8.83,0.00339751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,STNG,SCORPIO TANKERS,Energy,7,79.480003,,5,78.875,0.00767040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,VALU,VALUE LINE INC,Financials,8,37.630001,,46,37.380001,0.00668807,,,,,,,,,,,,,37,37.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,KHC,Kraft Heinz,Consumer Staples,9,26.115,,7,25.67,0.01733541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,CLB,CORE LABORATORIES,Energy,10,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,VNOM,"Viper Energy, Inc.  - Class A Common Stock",,11,45.200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,43.345001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,DHT,DHT HOLDINGS,Energy,12,19.780001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,19.285,,,,,,,,,,,,,,,,,,,,,,
13,NESR,NATIONAL ENERGY SERVICES REUNITED,Energy,13,35.150002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,NBR,NABORS INDUSTRIES,Energy,14,94.885002,,10,93.459999,0.01524720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,OKE,Oneok,Energy,15,96.029999,,13,96.019997,0.00010417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,91.510002,,,,,,,,,,,,,,,,
16,CHRD,Chord Energy Corporation - Common Stock,,16,149.279999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,141.520004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,PG,Procter & Gamble,Consumer Staples,17,147.815002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,PBF,PBF ENERGY CLASS A,Energy,18,73.190002,,22,72.949997,0.00328999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
