rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,ISRG,Intuitive Surgical,Health Care,94.71,优先Call候选,393.329987,68.37,0.81,0.01707927,0.06397423,-0.01118712,57.2,73.22,81.1,63.36,68.0,100.0,mixed_sideways,bullish_above_signal,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -23.3%；低点后抬升 18.5%；10日反转 6.4%；处于60日中上修复区；近期量能抬升 1.1x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 61.2；extension 1.5ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；MACD 保持多头
2,VRSN,Verisign,Information Technology,94.37,优先Call候选,303.119995,62.96,1.47,0.00362553,0.03558193,0.11012638,75.1,64.49,100.0,80.0,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：杯柄/上升三角突破: 近0日放量突破整理高点；箱体宽 13.4%；量能 1.8x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 63.6；extension 1.6ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
3,GOOGL,Alphabet Inc. (Class A),Communication Services,93.99,优先Call候选,349.540009,59.76,0.82,0.01336508,0.03285857,0.01380593,87.7,71.71,88.8,81.36,68.0,100.0,early_transition,bullish_above_signal,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -14.9%；低点后抬升 10.0%；10日反转 2.1%；处于60日中上修复区；近期量能抬升 1.1x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 55.0；extension 0.7ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 早期转强；MACD 保持多头
4,EBAY,eBay Inc.,Consumer Discretionary,93.76,优先Call候选,111.839996,63.79,1.2,0.00711385,0.03795820,0.08963364,75.1,74.46,100.0,81.36,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -14.0%；低点后抬升 10.8%；10日反转 5.6%；处于60日中上修复区；近期量能抬升 1.5x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 59.7；extension 1.3ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
5,FTNT,Fortinet,Information Technology,92.88,优先Call候选,169.839996,59.04,0.97,-0.01735709,0.08829936,0.11122743,65.2,64.61,74.0,80.0,68.0,100.0,mixed_sideways,bullish_above_signal,缠论K线：老鸭头/黄金坑洗盘: 先有上升颈部 9.9%；回踩靠近 EMA50/60 日线区域；EMA9/26/50 重新转顺；MACD 水上/改善；量能 2.2x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 58.0；extension 1.0ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；MACD 保持多头
6,GILD,Gilead Sciences,Health Care,92.76,优先Call候选,150.110001,60.65,1.48,0.00414741,0.04460685,0.01679873,75.1,64.05,88.8,80.0,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：杯柄/上升三角突破: 近1日放量突破整理高点；箱体宽 14.5%；量能 1.5x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 61.4；extension 1.5ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
7,TECH,Bio-Techne,Health Care,92.23,优先Call候选,72.370003,53.25,1.08,-0.00055242,0.00346644,-0.00165533,65.2,53.63,69.9,81.36,100.0,100.0,mixed_sideways,bullish_above_signal,缠论K线：杯柄/上升三角突破: 近0日放量突破整理高点；箱体宽 1.2%；量能 1.9x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 60.6；extension 1.6ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；MACD 保持多头
8,CVLT,COMMVAULT SYSTEMS,Information Technology,92.01,优先Call候选,144.539993,59.96,1.12,-0.02003459,0.11201721,0.05372891,75.1,61.44,74.0,81.36,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -24.3%；低点后抬升 24.2%；10日反转 5.4%；处于60日中上修复区；近期量能抬升 1.3x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 57.3；extension 1.2ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
9,XMTR,XOMETRY CLASS A,Industrials,91.82,优先Call候选,97.18,63.55,1.19,-0.01310045,0.12908098,0.14897136,75.1,60.81,74.0,81.36,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -15.4%；低点后抬升 20.5%；10日反转 4.4%；处于60日中上修复区；近期量能抬升 1.8x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 61.1；extension 1.6ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
10,TENB,TENABLE HOLDINGS,Information Technology,91.34,优先Call候选,35.43,51.36,0.61,-0.03618058,0.17785904,0.00396710,65.2,58.1,62.8,68.16,30.0,100.0,mixed_sideways,bullish_above_signal,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -14.8%；低点后抬升 34.5%；10日反转 2.7%；处于60日中上修复区；近期量能抬升 1.8x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 51.1；extension 0.2ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；MACD 保持多头
11,PANW,Palo Alto Networks,Information Technology,91.32,优先Call候选,363.579987,52.81,0.8,-0.02864013,0.09949194,0.01022504,65.2,61.04,62.8,81.36,68.0,100.0,mixed_sideways,bullish_above_signal,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -13.3%；低点后抬升 39.6%；10日反转 9.5%；处于60日中上修复区；近期量能抬升 1.3x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 53.1；extension 0.4ATR；4H确认：4H三线翻转确认；MACD 保持多头
12,INCY,Incyte,Health Care,91.28,优先Call候选,125.309998,51.65,1.46,-0.00583125,0.03161272,-0.02459721,90.4,56.94,64.9,66.8,100.0,100.0,fresh_bullish_cross,bullish_above_signal,缠论K线：老鸭头/黄金坑洗盘: 先有上升颈部 11.2%；回踩靠近 EMA50/60 日线区域；EMA9/26/50 重新转顺；MACD 水上/改善；量能 2.6x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 52.5；extension 0.3ATR；4H确认：4H三线翻转确认；EMA9/26 新多头交叉；MACD 保持多头
13,EWTX,EDGEWISE THERAPEUTICS,Health Care,90.58,优先Call候选,45.32,55.52,1.29,-0.01263621,0.02049088,-0.02411712,75.1,61.08,64.9,81.36,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -18.2%；低点后抬升 37.7%；10日反转 8.0%；处于60日中上修复区；近期量能抬升 1.5x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 56.1；extension 0.8ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
14,NTAP,NetApp,Information Technology,90.51,优先Call候选,197.789993,58.9,1.06,0.00174725,-0.00772593,0.01696739,75.1,60.87,69.9,81.36,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：老鸭头/黄金坑洗盘: 先有上升颈部 21.8%；回踩靠近 EMA50/60 日线区域；EMA9/26/50 重新转顺；MACD 水上/改善；量能 1.7x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 58.5；extension 0.9ATR；4H确认：4H三线翻转确认；EMA 多头延续；MACD 保持多头
15,NVDA,Nvidia,Information Technology,90.09,优先Call候选,222.270004,56.26,0.76,0.01541835,0.01865264,0.02122679,67.6,72.94,88.8,80.0,68.0,100.0,mixed_sideways,fresh_below_zero_cross,缠论K线：老鸭头/黄金坑洗盘: 先有上升颈部 12.5%；回踩靠近 EMA50/60 日线区域；EMA9/26/50 重新转顺；MACD 水上/改善；量能 1.2x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 54.2；extension 0.7ATR；4H确认：EMA9 最近上穿 EMA50（0 根前）；MACD 新金叉
16,ARM,Arm Holdings plc - American Depositary Shares,,90.0,优先Call候选,275.609985,64.38,1.13,0.04738911,0.04003768,0.10500356,90.4,72.71,91.6,81.36,100.0,100.0,fresh_bullish_cross,bullish_above_signal,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -48.8%；低点后抬升 22.6%；10日反转 13.6%；处于60日中上修复区；近期量能抬升 1.2x；趋势确认：日线价格站回EMA26；MACD水上/柱体改善；RSI可交易区 57.7；extension 1.3ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA9/26 新多头交叉；MACD 保持多头
17,VLGEA,VILLAGE SUPER MARKET INC CLASS A,Consumer Staples,89.95,优先Call候选,44.740002,61.46,3.13,0.01198831,0.03361446,0.04022330,75.1,61.97,100.0,80.75,66.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：杯柄/上升三角突破: 近0日放量突破整理高点；箱体宽 6.8%；量能 2.5x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 61.0；extension 1.0ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
18,VRNS,VARONIS SYSTEMS,Information Technology,89.93,优先Call候选,47.560001,60.21,0.56,0.00252955,0.05501329,0.12554727,75.1,62.49,100.0,81.36,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：老鸭头/黄金坑洗盘: 先有上升颈部 16.7%；回踩靠近 EMA50/60 日线区域；EMA9/26/50 重新转顺；MACD 水上/改善；量能 1.2x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 60.1；extension 1.2ATR；4H确认：翻转前空头/压缩混合；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
19,FFIV,"F5, Inc.",Information Technology,89.72,优先Call候选,432.029999,63.49,1.34,-0.00835498,0.04902390,0.12943117,75.1,72.94,83.8,80.0,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：杯柄/上升三角突破: 近1日放量突破整理高点；箱体宽 12.2%；量能 1.1x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 61.9；extension 1.7ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
20,PI,IMPINJ,Information Technology,89.61,优先Call候选,181.229996,58.32,0.61,0.01011623,0.02447712,0.09926298,75.1,62.01,100.0,81.36,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：老鸭头/黄金坑洗盘: 先有上升颈部 43.3%；回踩靠近 EMA50/60 日线区域；EMA9/26/50 重新转顺；MACD 水上/改善；量能 1.3x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 60.9；extension 1.3ATR；4H确认：EMA26 贴近 EMA50 且斜率向上；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
21,AVBC,AVIDIA BANCORP INC,Financials,89.59,优先Call候选,22.559999,62.13,2.35,0.01461650,0.03628842,0.02452312,75.1,66.2,88.8,80.75,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：杯柄/上升三角突破: 近0日放量突破整理高点；箱体宽 10.1%；量能 1.4x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 60.7；extension 1.3ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
22,FTRE,FORTREA HOLDINGS INC,Health Care,89.24,优先Call候选,19.93,61.37,0.87,-0.03299374,0.15939493,0.09867702,75.1,62.76,74.0,80.75,68.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：老鸭头/黄金坑洗盘: 先有上升颈部 8.3%；回踩靠近 EMA50/60 日线区域；EMA9/26/50 重新转顺；MACD 水上/改善；量能 2.2x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 61.4；extension 1.4ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
23,QCOM,Qualcomm,Information Technology,89.06,优先Call候选,177.720001,49.46,1.09,-0.06728242,-0.02314073,0.09778246,37.3,73.94,57.7,66.8,100.0,100.0,bearish_transition,fresh_bearish_cross,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -34.7%；低点后抬升 20.4%；10日反转 5.4%；处于60日中上修复区；近期量能抬升 1.8x；趋势确认：日线价格站回EMA26；MACD水上/柱体改善；RSI可交易区 54.0；extension 0.4ATR；4H确认：EMA26 贴近 EMA50 且斜率向上；4H突破/第三买点确认
24,GOOG,Alphabet Inc. (Class C),Communication Services,89.0,优先Call候选,344.410004,57.34,0.97,0.00905308,0.02677164,0.00772454,87.7,56.75,88.8,80.0,68.0,100.0,early_transition,bullish_above_signal,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -14.2%；低点后抬升 8.2%；10日反转 1.6%；处于60日中上修复区；近期量能抬升 1.1x；趋势确认：MACD水上/柱体改善；RSI可交易区 53.5；extension 0.5ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 早期转强；MACD 保持多头
25,OKTA,"Okta, Inc. - Class A Common Stock",,88.81,优先Call候选,182.369995,57.67,0.73,-0.04159555,0.09590764,0.29138928,50.8,73.22,57.0,80.0,30.0,100.0,mixed_sideways,fresh_bearish_cross,缠论K线：老鸭头/黄金坑洗盘: 先有上升颈部 25.1%；回踩靠近 EMA50/60 日线区域；EMA9/26/50 重新转顺；MACD 水上/改善；量能 1.1x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 61.5；extension 1.7ATR；4H确认：EMA26 贴近 EMA50 且斜率向上；4H突破/第三买点确认
26,PRLB,PROTO LABS,Industrials,88.73,优先Call候选,87.75,67.16,1.21,0.01609540,0.07208310,0.06842814,75.1,59.56,100.0,80.75,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：老鸭头/黄金坑洗盘: 先有上升颈部 11.4%；回踩靠近 EMA50/60 日线区域；EMA9/26/50 重新转顺；MACD 水上/改善；量能 1.0x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 62.8；extension 2.3ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
