current_rank,ticker,name,sector,2026-09-02__predicted_rank,2026-09-02__close,2026-09-02__next_snapshot_return,2026-09-01__predicted_rank,2026-09-01__close,2026-09-01__next_snapshot_return,2026-08-31__predicted_rank,2026-08-31__close,2026-08-31__next_snapshot_return,2026-08-28__predicted_rank,2026-08-28__close,2026-08-28__next_snapshot_return,2026-08-27__predicted_rank,2026-08-27__close,2026-08-27__next_snapshot_return,2026-08-26__predicted_rank,2026-08-26__close,2026-08-26__next_snapshot_return,2026-08-25__predicted_rank,2026-08-25__close,2026-08-25__next_snapshot_return,2026-08-24__predicted_rank,2026-08-24__close,2026-08-24__next_snapshot_return,2026-08-21__predicted_rank,2026-08-21__close,2026-08-21__next_snapshot_return,2026-08-20__predicted_rank,2026-08-20__close,2026-08-20__next_snapshot_return,2026-08-19__predicted_rank,2026-08-19__close,2026-08-19__next_snapshot_return,2026-08-18__predicted_rank,2026-08-18__close,2026-08-18__next_snapshot_return,2026-08-17__predicted_rank,2026-08-17__close,2026-08-17__next_snapshot_return,2026-08-14__predicted_rank,2026-08-14__close,2026-08-14__next_snapshot_return,2026-08-13__predicted_rank,2026-08-13__close,2026-08-13__next_snapshot_return,2026-08-12__predicted_rank,2026-08-12__close,2026-08-12__next_snapshot_return,2026-08-11__predicted_rank,2026-08-11__close,2026-08-11__next_snapshot_return,2026-08-10__predicted_rank,2026-08-10__close,2026-08-10__next_snapshot_return,2026-08-07__predicted_rank,2026-08-07__close,2026-08-07__next_snapshot_return,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return
1,LNN,LINDSAY,Industrials,1,118.627296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,115.849998,,,,,,,,,,,,,,,,
2,QRVO,"Qorvo, Inc. - Common Stock",,2,99.860001,,12,96.400002,0.03589211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,SWKS,Skyworks Solutions,Information Technology,3,71.059998,,24,67.410004,0.05414618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,69.650002,,26,69.68,-0.00043051,,,,,,,,,,18,66.839996,,45,66.989998,-0.00223917
4,MO,Altria,Consumer Staples,4,69.724998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,TMUS,T-Mobile US,Communication Services,5,187.449997,,3,182.160004,0.02904036,,,,,,,,,,,,,,,,,,,,,,,,,30,184.630005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,BPRN,PRINCETON BANCORP INC,Financials,6,43.255001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,USCB,USCB FINANCIAL HOLDINGS INC CLASS,Financials,7,22.805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,PRCT,PROCEPT BIOROBOTICS,Health Care,8,21.889999,,,,,46,21.200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,CRC,CALIFORNIA RESOURCES,Energy,9,53.764999,,8,53.860001,-0.00176387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,53.884998,,,,,,,,,,,,,,,,,,,,,,
10,OFRM,ONCE UPON A FARM PBC,Consumer Staples,10,18.075001,,47,17.43,0.03700522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,GLNG,GOLAR LNG,Energy,11,52.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,50.84,,,,,,,,,,,,,
12,CPSS,CONSUMER PORTFOLIO SERVICES INC,Financials,12,9.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,9.63,,,,,,,,,,,,,,,,,,,
13,CNC,Centene Corporation,Health Care,13,67.260002,,,,,,,,,,,,,,23,65.480003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,65.790001,,,,,,,
14,RNGR,RANGER ENERGY SERVICES INC CLASS A,Energy,14,17.125,,6,16.950001,0.01032442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WFC,Wells Fargo,Financials,15,89.105003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,MVBF,MVB FINANCIAL CORP,Financials,16,31.110001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,OVLY,OAK VALLEY BANCORP,Financials,17,34.639999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,33.650002,,,,,,,,,,,,,,,,,,,
18,BH,BIGLARI HOLDINGS INCINARY CLASS B,Consumer Discretionary,18,396.934998,,,,,,,,,,,,,,,,,,,,,,,,,,34,390.880005,,,,,8,394.98999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WOR,WORTHINGTON ENTERPRISES,Industrials,19,58.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,SMTC,Semtech Corporation - Common Stock,,20,134.274994,,,,,39,132.960007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,138.699997,,49,137.190002,0.01100660,,,,,,,,,,,,,,,,,,
21,MNPR,MONOPAR THERAPEUTICS,Health Care,21,118.160004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,PXED,PHOENIX EDUCATION PARTNERS,Consumer Discretionary,22,29.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,PLMR,PALOMAR HOLDINGS,Financials,23,133.039993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,QCOM,Qualcomm,Information Technology,24,169.705002,,17,166.610001,0.01857632,5,170.479996,-0.02270058,33,164.190002,0.03830924,32,164.779999,-0.00358051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,TWI,TITAN INTERNATIONAL INC,Industrials,25,7.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,CEG,Constellation Energy,Utilities,26,281.994995,,,,,,,,,,,,,,45,279.519989,,,,,,,,,,,,,,,,,,,,,,,22,283.560791,,,,,,,,21,278.359985,,44,270.429993,0.02932364,,,,,,,,,
27,GDDY,GoDaddy,Information Technology,27,100.900002,,10,100.599998,0.00298215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,EXEL,"Exelixis, Inc. - Common Stock",,28,57.529999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,56.700001,
29,XOM,ExxonMobil,Energy,29,163.199997,,11,164.559998,-0.00826447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,159.785004,,,,,,,,,,
30,AAPL,Apple Inc.,Information Technology,30,325.649994,,,,,,,,47,319.700012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
