current_rank,ticker,name,sector,2026-07-20__predicted_rank,2026-07-20__close,2026-07-20__next_snapshot_return,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return,2026-07-16__predicted_rank,2026-07-16__close,2026-07-16__next_snapshot_return,2026-07-15__predicted_rank,2026-07-15__close,2026-07-15__next_snapshot_return,2026-07-14__predicted_rank,2026-07-14__close,2026-07-14__next_snapshot_return,2026-07-13__predicted_rank,2026-07-13__close,2026-07-13__next_snapshot_return,2026-07-10__predicted_rank,2026-07-10__close,2026-07-10__next_snapshot_return,2026-07-09__predicted_rank,2026-07-09__close,2026-07-09__next_snapshot_return,2026-07-08__predicted_rank,2026-07-08__close,2026-07-08__next_snapshot_return,2026-07-07__predicted_rank,2026-07-07__close,2026-07-07__next_snapshot_return,2026-07-06__predicted_rank,2026-07-06__close,2026-07-06__next_snapshot_return,2026-07-02__predicted_rank,2026-07-02__close,2026-07-02__next_snapshot_return,2026-07-01__predicted_rank,2026-07-01__close,2026-07-01__next_snapshot_return,2026-06-30__predicted_rank,2026-06-30__close,2026-06-30__next_snapshot_return,2026-06-29__predicted_rank,2026-06-29__close,2026-06-29__next_snapshot_return,2026-06-26__predicted_rank,2026-06-26__close,2026-06-26__next_snapshot_return,2026-06-25__predicted_rank,2026-06-25__close,2026-06-25__next_snapshot_return,2026-06-24__predicted_rank,2026-06-24__close,2026-06-24__next_snapshot_return,2026-06-23__predicted_rank,2026-06-23__close,2026-06-23__next_snapshot_return,2026-06-22__predicted_rank,2026-06-22__close,2026-06-22__next_snapshot_return,2026-06-20__predicted_rank,2026-06-20__close,2026-06-20__next_snapshot_return
1,TXT,Textron,Industrials,1,92.669998,,317,91.480003,0.013008252743498705,438,90.614998,0.009267475830400107,439,88.690002,0.02101406197183109,451,89.5,-0.009050256983240135,463,89.419998,0.0008946768260942317,128,90.889999,-0.01638990137983043,112,90.43,0.005086796417118178,124,89.860001,0.006679260677295851,121,91.574997,-0.01878140382656901,123,93.830002,-0.02413681901691478,278,92.464996,0.014378400000000013,194,91.910004,0.005819601870988622,323,91.730003,0.0019622914435095673,379,90.150002,0.017526355684384765,382,91.199997,-0.011729872706315758,389,89.059998,0.024028733977739414,400,86.540001,0.02911944731777849,409,86.400002,0.0016203587587879653,372,86.940002,-0.006211179981339354,377,86.45,-0.02827762346845164
2,SPG,Simon Property Group,Real Estate,2,228.130005,,184,228.699997,-0.002492313106589039,273,228.410004,0.0009190423887468491,160,221.925003,0.028827571479383085,189,221.339996,0.0029148770919869005,311,219.610001,0.008428588809773041,296,218.871002,0.0038396351631460046,281,219.720001,-0.003818692700692461,315,219.145004,0.0028755534780326997,225,227.089996,-0.03541088044886764,59,224.990005,0.009288871111111208,145,226.080994,-0.00473322573417001,28,223.089996,0.013816116591928163,173,223.720001,-0.0025039034876968014,262,227.520004,-0.016874657381566682,262,226.804993,0.002776697971601738,261,225.490005,0.005831690854767535,215,222.149994,0.015034936260227783,63,216.740005,0.024960731176507878,58,214.570007,0.010113240104428822,189,214.345,0.015331495619822055
3,GDDY,GoDaddy,Information Technology,3,95.32,,9,94.349998,0.010280890519997588,108,96.230003,-0.01933272029240951,14,91.25,0.054344320839629257,7,91.150002,0.0016465642512966117,10,90.830002,0.00319173450152177,21,88.910004,0.021480027473684604,21,87.82,0.011835677301615721,107,86.93,0.01070319957075827,96,89.355003,-0.026757725033586977,133,85.599998,0.043744912466476826,109,88.459999,-0.03287768539424507,100,86.900002,0.01783448312808722,285,84.879997,0.02379836323509754,293,85.172997,-0.0042233811408582955,282,84.540001,0.0073683498272612,293,79.349998,0.06540646667691163,422,81.330002,-0.024345308635305263,473,76.099998,0.06872541573522772,479,74.989998,0.014801973991251494,493,74.61,-0.026609592074122723
4,PODD,Insulet Corporation,Health Care,4,165.699997,,8,164.059998,0.009996336827944985,12,164.429993,-0.002250167340212661,16,159.279999,0.032332961026701135,10,159.119995,0.0010055555871530952,16,162.059998,-0.01814144783588123,46,161.279999,0.004836303353399796,80,158.289993,0.018889418991887785,88,157.460007,0.005271090836417969,38,161.550003,-0.02531721401453646,45,159.770004,0.011141008671440078,21,164.479996,-0.0286356524473651,7,159.789993,0.029351043278410982,293,152.25,0.049523763546797994,295,157.740005,-0.03480413862038356,285,158.25,-0.0032227172195893328,301,153.820007,0.02879984916396472,336,148.880005,0.03318109775721734,347,143.899994,0.03460744411149874,363,138.970001,0.03547523180920176,340,139.835,-0.046583385242295106
5,TPL,Texas Pacific Land Corporation,Energy,5,415.704987,,4,415.700012,1.196776486978024e-05,14,416.100006,-0.000841187381550812,18,413.299988,0.006433833173211001,8,415.980011,-0.006323191508817327,18,408.950012,0.017264985267424482,36,397.660004,0.027977489327227323,74,391.059998,0.017631893937484655,40,394.309998,-0.008895782593024038,123,402.920013,-0.020980265642559726,134,402.678986,0.00029797667223374624,50,407.109985,-0.011102715782827621,41,415.0,-0.019059332585544486,153,437.670013,-0.05173204968471634,285,419.950012,0.042121057042402876,353,395.73999,0.061042478209701434,335,391.040009,0.01201918190422302,267,377.559998,0.03570296395647299,424,369.899994,0.02070831069005097,448,361.109985,0.024341639293081307,444,356.88,0.01689617373051333
6,EFX,Equifax,Industrials,6,179.369995,,51,177.080002,0.01293196845570388,24,179.619995,-0.014140925680350747,28,171.669998,0.0466755664199312,28,166.934998,0.028395166829007223,91,172.615005,-0.03287760249766758,121,166.445007,0.03710047419970586,111,166.535004,-0.0012900335703819321,125,167.104996,-0.0033215154305230588,109,174.585007,-0.04281708050387123,33,172.050003,0.015383302135822952,287,171.970001,-0.00011625500776557551,374,162.110001,0.06043043177443952,415,158.720001,0.021358366800917628,402,158.514999,0.0009459165881224862,415,158.475006,0.00022086699194501236,417,151.929993,0.04307913711284117,409,157.610001,-0.036038372971014754,425,152.529999,0.033304936952107456,428,153.490005,-0.006254518005911813,411,153.615,-0.0028583643215003285
7,JKHY,Jack Henry & Associates,Financials,7,151.660004,,18,151.669998,-6.589305816440127e-05,102,153.839996,-0.014105551588807996,3,148.470001,0.036168889094302825,3,145.369995,0.021324937102735753,116,150.729996,-0.03556028091449037,130,150.320007,0.002727441331212832,119,150.220001,0.0006657302578503277,132,147.369995,0.019339119879864253,195,146.710007,0.004498588838592221,236,146.380005,0.002254419925726836,245,146.869995,-0.0033362158145370246,159,142.419998,0.031245590945732094,325,137.740005,0.033977006171881596,329,136.729996,0.007386886780863966,331,135.0,0.012814785185185196,346,128.710007,0.048869494661747614,365,128.059998,0.00507581610301111,263,125.25,0.022435113772455217,462,123.419998,0.014827435015839052,392,123.525,-0.022260991311233602
8,ULTA,Ulta Beauty,Consumer Discretionary,8,486.4599,,268,479.570007,0.014366813811189871,328,478.859985,0.0014827340396796895,328,466.140015,0.027287874009271684,345,469.119995,-0.006352276670705592,342,473.329987,-0.008894412176763233,360,469.200012,0.008802163031487842,348,460.23999,0.01946815182227013,367,455.109985,0.011272011533651538,353,453.779999,0.002930904850215743,368,452.48999,0.0028509116853612237,376,461.329987,-0.019161982201690297,381,454.779999,0.014402541920054857,365,450.980011,0.008426067469318399,369,459.119995,-0.017729534955235438,348,488.450012,-0.060047121055245234,355,485.519989,0.006034814356530971,348,478.929993,0.013759831491697794,278,459.329987,0.042670860938151645,398,465.059998,-0.012321014545740416,417,460.925,0.019577736395570033
9,WDAY,"Workday, Inc.",Information Technology,9,145.320007,,17,144.779999,0.0037298522152910962,36,145.429993,-0.0044694631870056956,38,141.820007,0.025454701888429465,59,139.809998,0.014376718609208528,65,144.869995,-0.03492784686021411,63,138.949997,0.04260524021457868,116,138.339996,0.0044094334078192965,128,137.880005,0.003336169011598278,264,143.649994,-0.04016699784895206,104,137.990005,0.04101738383153175,270,135.399994,0.019128590212492913,417,130.270004,0.03937967177770241,478,122.419998,0.06412355928971669,415,123.580002,-0.009386664356907715,390,124.209999,-0.0050720312782548405,438,113.769997,0.09176410543458124,441,118.089996,-0.03658226053289049,423,115.129997,0.025710058865023644,478,113.040001,0.018488994882439824,461,113.125,-0.033267758487984245
10,ADBE,Adobe Inc.,Information Technology,10,231.949997,,14,237.25,-0.022339317175974704,31,235.309998,0.008244452069563035,33,224.559998,0.04787139337256319,313,220.779999,0.017121111591272387,254,230.610001,-0.042626087148752934,391,223.639999,0.031166168982141862,392,222.649994,0.004446463178436,406,220.940002,0.00773962154666763,398,221.539993,-0.002708273986449128,402,218.070007,0.015912257021205134,404,219.720001,-0.00750953027712753,380,210.979996,0.041425752041440056,483,205.020004,0.029070295013748915,467,206.429993,-0.006830349502555122,467,202.729996,0.018250861110854055,482,193.410004,0.048187745241968116,486,196.570007,-0.01607571291382215,486,197.429993,-0.0043559035125934065,492,194.899994,0.012981011174376889,491,193.055,-0.0013322914258599994
11,BRO,Brown & Brown,Financials,11,69.5,,11,69.349998,0.00216297050217662,113,69.440002,-0.0012961405156642902,133,66.849998,0.038588108905353025,144,68.510002,-0.024087620437956203,186,69.209999,-0.010114102154516691,158,67.660004,0.02290858569857601,135,67.849998,-0.0026531841187018568,173,68.43,-0.008186024956232996,187,69.269997,-0.01212641888810817,167,68.400002,0.012275274002630399,149,69.995003,-0.022857114285714242,176,67.360001,0.03911820013185574,148,64.139999,0.050038954012814996,141,63.950001,0.0028142589558202147,139,64.269997,-0.004204297661097756,32,60.830002,0.056550959837219805,60,61.799999,-0.015695744590546012,102,60.400002,0.02317875751063725,127,58.240002,0.03708791081428875,123,58.775,-0.014551540255551276
12,REGN,Regeneron Pharmaceuticals,Health Care,12,677.5,,19,676.690002,0.0011970000999068642,21,678.940002,-0.003313989444386878,19,664.450012,0.021807494526766558,21,656.119995,0.012695874327073309,12,663.090027,-0.010511441457707105,56,664.52002,-0.0021519186133776014,48,667.950012,-0.0051351028346114935,76,662.880005,0.0076484536594221275,215,676.22998,-0.019741767438349878,15,649.809998,0.04065801092829591,295,654.27002,-0.006816791024598867,312,624.719971,0.04730127156443986,329,623.539978,0.0018924095352872428,323,631.809998,-0.013089409832352739,315,632.900024,-0.0017222720155878335,317,620.140015,0.02057601298313272,319,623.429993,-0.005277221238856877,309,618.030029,0.008737381270514266,311,612.5,0.0090286187755102,329,608.91,0.004197130851568476
13,TYL,Tyler Technologies,Information Technology,13,315.869995,,16,319.51001,-0.011392491271243754,17,316.320007,0.010372193928172235,40,303.535004,0.04217191112246632,110,301.329987,0.007451275956515513,99,314.200012,-0.04102225815981719,119,309.519989,0.015251392116565565,105,310.880005,-0.0047909101060766845,111,314.570007,-0.010849864463874925,94,321.679993,-0.021403032332131477,16,319.200012,0.008369590032613727,277,318.160004,0.0034580508621555595,375,301.809998,0.054662347231708486,354,292.410004,0.03197020887551072,300,290.549988,0.005709386070507305,399,294.380005,-0.0130774662991332,423,281.089996,0.04728026322217449,434,286.029999,-0.017270926187011537,438,279.140015,0.0246828961444312,463,275.269989,0.014059018980089322,432,276.51,-0.013050858512769659
