bucket,strategy,universe,signal_type,source,ticker,name,sector,current_rank,best_intraday_rank,rank_change,previous_date,previous_day_rank,day_rank_change,top100_day_streak,intraday_top_count,latest_price,source_score,stability_score,note,source_file
收盘确认,Prism,S&P 500,日线,Prism · S&P 500 · 日线,TECH,Bio-Techne,Health Care,2,,,2026-07-17,3,-1,20,0,71.639999,,63.4,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,prism-spx-ranking-timeline.csv
收盘确认,Prism,Nasdaq 200,日线,Prism · Nasdaq 200 · 日线,PANW,Palo Alto Networks,Information Technology,2,,,2026-07-17,2,0,20,0,348.660004,,63.4,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,prism-nasdaq200-ranking-timeline.csv
收盘确认,Prism,Nasdaq 200,日线,Prism · Nasdaq 200 · 日线,PODD,Insulet Corporation,Health Care,3,,,2026-07-17,4,-1,20,0,167.369995,,63.2,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,prism-nasdaq200-ranking-timeline.csv
收盘确认,Prism,Nasdaq 200,日线,Prism · Nasdaq 200 · 日线,INCY,Incyte,Health Care,4,,,2026-07-17,3,1,20,0,115.650002,,62.9,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,prism-nasdaq200-ranking-timeline.csv
收盘确认,Prism,S&P 500,日线,Prism · S&P 500 · 日线,CRL,Charles River Laboratories,Health Care,7,,,2026-07-17,5,2,20,0,219.860001,,62.0,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,prism-spx-ranking-timeline.csv
收盘确认,Prism,Nasdaq 200,日线,Prism · Nasdaq 200 · 日线,DLTR,Dollar Tree,Consumer Staples,7,,,2026-07-17,12,-5,20,0,126.379997,,62.0,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,prism-nasdaq200-ranking-timeline.csv
收盘确认,Prism,Nasdaq Liquid 500,日线,Prism · Nasdaq Liquid 500 · 日线,APGE,APOGEE THERAPEUTICS INC,Health Care,7,,,2026-07-17,7,0,20,0,134.149994,,62.0,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,prism-nasdaq500-ranking-timeline.csv
收盘确认,Prism,Nasdaq Liquid 500,日线,Prism · Nasdaq Liquid 500 · 日线,DFTX,DEFINIUM THERAPEUTICS INC,Health Care,9,,,2026-07-17,9,0,20,0,42.799999,,61.5,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,prism-nasdaq500-ranking-timeline.csv
收盘确认,Prism,S&P 500,日线,Prism · S&P 500 · 日线,ABT,Abbott Laboratories,Health Care,10,,,2026-07-17,10,0,20,0,101.68,,61.2,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,prism-spx-ranking-timeline.csv
收盘确认,Prism,Russell,日线,Prism · Russell · 日线,APGE,APOGEE THERAPEUTICS INC,Health Care,12,,,2026-07-17,14,-2,20,0,134.149994,,60.6,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,prism-russell2000-ranking-timeline.csv
收盘确认,Prism,Russell,日线,Prism · Russell · 日线,DFTX,DEFINIUM THERAPEUTICS INC,Health Care,14,,,2026-07-17,16,-2,20,0,42.799999,,60.1,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,prism-russell2000-ranking-timeline.csv
收盘确认,Prism,S&P 500,日线,Prism · S&P 500 · 日线,INCY,Incyte,Health Care,15,,,2026-07-17,7,8,20,0,115.650002,,59.8,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,prism-spx-ranking-timeline.csv
收盘确认,Prism,Nasdaq 200,日线,Prism · Nasdaq 200 · 日线,FTNT,Fortinet,Information Technology,17,,,2026-07-17,17,0,20,0,160.360001,,59.2,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,prism-nasdaq200-ranking-timeline.csv
收盘确认,Prism,Nasdaq 200,日线,Prism · Nasdaq 200 · 日线,AMGN,Amgen,Health Care,18,,,2026-07-17,19,-1,20,0,364.170013,,59.0,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,prism-nasdaq200-ranking-timeline.csv
收盘确认,Prism,Nasdaq 200,日线,Prism · Nasdaq 200 · 日线,DXCM,Dexcom,Health Care,19,,,2026-07-17,21,-2,20,0,75.690002,,58.7,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,prism-nasdaq200-ranking-timeline.csv
收盘确认,Prism,Nasdaq 200,日线,Prism · Nasdaq 200 · 日线,GEHC,GE HealthCare,Health Care,20,,,2026-07-17,25,-5,20,0,62.830002,,58.4,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,prism-nasdaq200-ranking-timeline.csv
收盘确认,Prism,S&P 500,日线,Prism · S&P 500 · 日线,BAX,Baxter International,Health Care,21,,,2026-07-17,21,0,20,0,22.09,,58.1,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,prism-spx-ranking-timeline.csv
收盘确认,Early,Nasdaq 200,日线,Early · Nasdaq 200 · 日线,FWONK,Liberty Media Corporation - Series C Liberty Formula One Common Stock,,23,,,2026-07-17,48,-25,20,0,99.199997,,57.6,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,early-nasdaq200-ranking-timeline.csv
收盘确认,Early,Nasdaq 200,日线,Early · Nasdaq 200 · 日线,FWONA,Liberty Media Corporation - Series A Liberty Formula One Common Stock,,24,,,2026-07-17,54,-30,20,0,91.169998,,57.3,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,early-nasdaq200-ranking-timeline.csv
收盘确认,Prism,Russell,日线,Prism · Russell · 日线,MBX,MBX BIOSCIENCES INC,Health Care,24,,,2026-07-17,10,14,20,0,60.139999,,57.3,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,prism-russell2000-ranking-timeline.csv
收盘确认,Early,Nasdaq 200,日线,Early · Nasdaq 200 · 日线,ROP,Roper Technologies,Information Technology,25,,,2026-07-17,19,6,20,0,362.839996,,57.0,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,early-nasdaq200-ranking-timeline.csv
收盘确认,Prism,Nasdaq 200,日线,Prism · Nasdaq 200 · 日线,BIIB,Biogen,Health Care,25,,,2026-07-17,5,20,20,0,199.949997,,57.0,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,prism-nasdaq200-ranking-timeline.csv
收盘确认,Prism,Nasdaq 200,日线,Prism · Nasdaq 200 · 日线,VRTX,Vertex Pharmaceuticals,Health Care,27,,,2026-07-17,13,14,20,0,480.5,,56.4,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,prism-nasdaq200-ranking-timeline.csv
收盘确认,Early,Nasdaq 200,日线,Early · Nasdaq 200 · 日线,OKTA,"Okta, Inc. - Class A Common Stock",,29,,,2026-07-17,32,-3,20,0,148.410004,,55.9,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,early-nasdaq200-ranking-timeline.csv
收盘确认,Prism,Nasdaq 200,日线,Prism · Nasdaq 200 · 日线,IDXX,Idexx Laboratories,Health Care,29,,,2026-07-17,32,-3,20,0,563.809998,,55.9,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,prism-nasdaq200-ranking-timeline.csv
收盘确认,Prism,Nasdaq 200,日线,Prism · Nasdaq 200 · 日线,MDGL,"Madrigal Pharmaceuticals, Inc. - Common Stock",,30,,,2026-07-17,14,16,20,0,535.690002,,55.6,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,prism-nasdaq200-ranking-timeline.csv
收盘确认,Early,Nasdaq 200,日线,Early · Nasdaq 200 · 日线,PCAR,Paccar,Industrials,31,,,2026-07-17,21,10,20,0,124.330002,,55.3,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,early-nasdaq200-ranking-timeline.csv
收盘确认,Prism,Nasdaq Liquid 500,日线,Prism · Nasdaq Liquid 500 · 日线,ERAS,ERASCA INC,Health Care,32,,,2026-07-17,15,17,20,0,18.82,,55.0,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,prism-nasdaq500-ranking-timeline.csv
收盘确认,Prism,Nasdaq 200,日线,Prism · Nasdaq 200 · 日线,PCAR,Paccar,Industrials,34,,,2026-07-17,35,-1,20,0,124.330002,,54.5,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,prism-nasdaq200-ranking-timeline.csv
收盘确认,Prism,Nasdaq 200,日线,Prism · Nasdaq 200 · 日线,EVRG,Evergy,Utilities,36,,,2026-07-17,30,6,20,0,85.160004,,53.9,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,prism-nasdaq200-ranking-timeline.csv
收盘确认,Prism,Nasdaq Liquid 500,日线,Prism · Nasdaq Liquid 500 · 日线,LGND,LIGAND PHARMACEUTICALS INC,Health Care,38,,,2026-07-17,26,12,20,0,293.98999,,53.4,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,prism-nasdaq500-ranking-timeline.csv
收盘确认,Early,Nasdaq 200,日线,Early · Nasdaq 200 · 日线,PANW,Palo Alto Networks,Information Technology,40,,,2026-07-17,66,-26,20,0,348.660004,,52.8,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,early-nasdaq200-ranking-timeline.csv
收盘确认,Prism,Nasdaq 200,日线,Prism · Nasdaq 200 · 日线,MNST,Monster Beverage,Consumer Staples,40,,,2026-07-17,29,11,20,0,95.449997,,52.8,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,prism-nasdaq200-ranking-timeline.csv
收盘确认,Early,Nasdaq 200,日线,Early · Nasdaq 200 · 日线,DLTR,Dollar Tree,Consumer Staples,42,,,2026-07-17,49,-7,20,0,126.379997,,52.2,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,early-nasdaq200-ranking-timeline.csv
收盘确认,Prism,Nasdaq 200,日线,Prism · Nasdaq 200 · 日线,LNT,Alliant Energy,Utilities,42,,,2026-07-17,33,9,20,0,73.959999,,52.2,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,prism-nasdaq200-ranking-timeline.csv
收盘确认,Prism,Nasdaq 200,日线,Prism · Nasdaq 200 · 日线,AVGO,Broadcom,Information Technology,43,,,2026-07-17,27,16,20,0,378.160004,,52.0,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,prism-nasdaq200-ranking-timeline.csv
收盘确认,Prism,Nasdaq 200,日线,Prism · Nasdaq 200 · 日线,KMB,Kimberly-Clark,Consumer Staples,44,,,2026-07-17,44,0,20,0,108.480003,,51.7,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,prism-nasdaq200-ranking-timeline.csv
收盘确认,Prism,Nasdaq 200,日线,Prism · Nasdaq 200 · 日线,AEP,American Electric Power,Utilities,46,,,2026-07-17,41,5,20,0,131.050003,,51.1,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,prism-nasdaq200-ranking-timeline.csv
收盘确认,Early,Nasdaq 200,日线,Early · Nasdaq 200 · 日线,BBIO,"BridgeBio Pharma, Inc. - Common Stock",,47,,,2026-07-17,6,41,20,0,80.760002,,50.8,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,early-nasdaq200-ranking-timeline.csv
收盘确认,Early,Nasdaq 200,日线,Early · Nasdaq 200 · 日线,DASH,DoorDash,Consumer Discretionary,48,,,2026-07-17,88,-40,20,0,189.020004,,50.6,盘中未入围或无盘中快照，收盘进入前100；跨日连续Top100 20天,early-nasdaq200-ranking-timeline.csv
