buy_date,latest_date,strategy,universe,ticker,name,sector,original_rank,current_rank,return,buy_close,latest_close,selection_reason,signal_reason
2026-07-31,2026-08-12,Early,S&P 500,JCI,Johnson Controls,Industrials,1,124,0.04159001,146.669998,152.770004,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 零轴上方刚金叉；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-07-31,2026-08-12,Early,S&P 500,CMCSA,Comcast,Communication Services,2,31,0.06302171,23.959999,25.469999,4H当日前50,4H EMA9 已站上 EMA26，等待 26/50 确认；4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-07-31,2026-08-12,Early,S&P 500,COST,Costco,Consumer Staples,3,4,-0.00243201,951.890015,949.575012,4H当日前50,4H EMA9 已站上 EMA26，等待 26/50 确认；4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-07-31,2026-08-12,Early,S&P 500,CPRT,Copart,Industrials,4,160,-0.00446432,29.120001,28.990000,4H当日前50,4H EMA9 已站上 EMA26，等待 26/50 确认；4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-07-31,2026-08-12,Early,S&P 500,AMT,American Tower,Real Estate,5,366,-0.01695406,173.410004,170.470001,4H当日前50,4H EMA9 已站上 EMA26，等待 26/50 确认；4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-07-31,2026-08-12,Early,S&P 500,ANET,Arista Networks,Information Technology,6,217,0.16790058,180.315002,210.589996,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 刚金叉但仍需零轴确认；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-07-31,2026-08-12,Early,S&P 500,CCL,Carnival Corporation,Consumer Discretionary,7,320,-0.00490471,27.809999,27.673599,4H当日前50,4H EMA9 已站上 EMA26，等待 26/50 确认；4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-07-31,2026-08-12,Early,S&P 500,BEN,Franklin Resources,Financials,8,338,-0.00870586,33.884998,33.590000,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 位于 Signal 上方；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-07-31,2026-08-12,Early,S&P 500,HPE,Hewlett Packard Enterprise,Information Technology,9,255,0.22847883,47.860001,58.794998,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 零轴上方刚金叉；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-07-31,2026-08-12,Early,S&P 500,BSX,Boston Scientific,Health Care,10,108,0.10014980,46.730000,51.410000,4H当日前50,4H EMA9 已站上 EMA26，等待 26/50 确认；4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-07-31,2026-08-12,Early,S&P 500,HSY,Hershey Company (The),Consumer Staples,11,15,0.05379604,174.919998,184.330002,4H当日前50,4H EMA9 已站上 EMA26，等待 26/50 确认
2026-07-31,2026-08-12,Early,S&P 500,EQT,EQT Corporation,Energy,12,19,0.01473210,53.285000,54.070000,4H当日前50,4H EMA 多头排列已连续维持；4H MACD 位于 Signal 上方；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-07-31,2026-08-12,Early,S&P 500,LULU,Lululemon Athletica,Consumer Discretionary,13,144,0.01682510,118.870003,120.870003,4H当日前50,4H EMA 多头排列已连续维持；4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-07-31,2026-08-12,Early,S&P 500,RMD,ResMed,Health Care,14,99,0.07098515,211.029999,226.009995,4H当日前50,4H EMA 多头排列已连续维持；4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-07-31,2026-08-12,Early,S&P 500,SLB,Schlumberger,Energy,15,24,0.06059072,49.595001,52.599998,4H当日前50,4H EMA9 已站上 EMA26，等待 26/50 确认；4H RSI 位于健康强势区间
2026-07-31,2026-08-12,Early,S&P 500,FTNT,Fortinet,Information Technology,16,310,-0.00685397,161.949997,160.839996,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 刚金叉但仍需零轴确认；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-07-31,2026-08-12,Early,S&P 500,FISV,Fiserv,Financials,17,254,-0.04412306,53.939999,51.560001,4H当日前50,4H EMA 多头排列已连续维持；4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-07-31,2026-08-12,Early,S&P 500,HSIC,Henry Schein,Health Care,18,68,0.05819240,85.750000,90.739998,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-07-31,2026-08-12,Early,S&P 500,FOX,Fox Corporation (Class B),Communication Services,19,101,0.07758957,51.939999,55.970001,4H当日前50,4H EMA 多头排列已连续维持；4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-07-31,2026-08-12,Early,S&P 500,FOXA,Fox Corporation (Class A),Communication Services,20,168,0.08277518,58.230000,63.049999,4H当日前50,4H EMA 多头排列已连续维持；4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-07-31,2026-08-12,Early,S&P 500,IDXX,Idexx Laboratories,Health Care,21,337,0.02058778,559.070007,570.580017,4H当日前50,4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-07-31,2026-08-12,Early,S&P 500,CRWD,CrowdStrike,Information Technology,22,110,0.16200355,190.860001,221.779999,4H当日前50,4H MACD 刚金叉但仍需零轴确认；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-07-31,2026-08-12,Early,S&P 500,EXE,Expand Energy,Energy,23,86,0.02392853,94.029999,96.279999,4H当日前50,4H EMA 多头排列已连续维持；4H MACD 位于 Signal 上方；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-07-31,2026-08-12,Early,S&P 500,DVN,Devon Energy,Energy,24,10,-0.00576118,45.130001,44.869999,4H当日前50,4H EMA 多头排列已连续维持；4H MACD 零轴上方刚金叉；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-07-31,2026-08-12,Early,S&P 500,TEL,TE Connectivity,Information Technology,25,129,0.04129698,205.705002,214.199997,4H当日前50,4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-07-31,2026-08-12,Early,S&P 500,EL,Estée Lauder Companies (The),Consumer Staples,26,82,0.04553038,83.900002,87.720001,4H当日前50,4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
