current_rank,ticker,name,sector,2026-08-20__predicted_rank,2026-08-20__close,2026-08-20__next_snapshot_return,2026-08-19__predicted_rank,2026-08-19__close,2026-08-19__next_snapshot_return,2026-08-18__predicted_rank,2026-08-18__close,2026-08-18__next_snapshot_return,2026-08-17__predicted_rank,2026-08-17__close,2026-08-17__next_snapshot_return,2026-08-14__predicted_rank,2026-08-14__close,2026-08-14__next_snapshot_return,2026-08-13__predicted_rank,2026-08-13__close,2026-08-13__next_snapshot_return,2026-08-12__predicted_rank,2026-08-12__close,2026-08-12__next_snapshot_return,2026-08-11__predicted_rank,2026-08-11__close,2026-08-11__next_snapshot_return,2026-08-10__predicted_rank,2026-08-10__close,2026-08-10__next_snapshot_return,2026-08-07__predicted_rank,2026-08-07__close,2026-08-07__next_snapshot_return,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return,2026-08-04__predicted_rank,2026-08-04__close,2026-08-04__next_snapshot_return,2026-08-03__predicted_rank,2026-08-03__close,2026-08-03__next_snapshot_return,2026-07-31__predicted_rank,2026-07-31__close,2026-07-31__next_snapshot_return,2026-07-30__predicted_rank,2026-07-30__close,2026-07-30__next_snapshot_return,2026-07-29__predicted_rank,2026-07-29__close,2026-07-29__next_snapshot_return,2026-07-28__predicted_rank,2026-07-28__close,2026-07-28__next_snapshot_return,2026-07-27__predicted_rank,2026-07-27__close,2026-07-27__next_snapshot_return,2026-07-24__predicted_rank,2026-07-24__close,2026-07-24__next_snapshot_return,2026-07-23__predicted_rank,2026-07-23__close,2026-07-23__next_snapshot_return
1,CMG,Chipotle Mexican Grill,Consumer Discretionary,1,34.290001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TCOM,Trip.com Group Limited - American Depositary Shares,,2,45.990002,,7,46.584999,-0.01277229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,45.310001,,,,,,,,,,
3,ASND,Ascendis Pharma A/S - Ordinary Share,,3,258.98999,,,,,,,,,,,,,,,,,10,255.460007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,KDP,Keurig Dr Pepper,Consumer Staples,4,31.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,31.57,,,,,,,,,,,,,,,,
5,CHKP,Check Point Software Technologies Ltd. - Ordinary Shares,,5,132.455002,,21,132.660004,-0.00154532,,,,,,,11,132.419998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,137.639999,,,,,,,,,,
6,Z,"Zillow Group, Inc. - Class C Capital Stock",,6,35.955002,,23,36.380001,-0.01168222,20,35.040001,0.03824201,,,,15,34.810001,,24,35.0,-0.00542854,,,,,,,,,,,,,,,,4,36.099998,,,,,,,,9,34.060001,,,,,,,,,,,,,,,,,,,
7,DMC,DEL MONTE,Consumer Staples,7,31.299,,13,31.540001,-0.00764112,,,,,,,,,,,,,,,,31,30.695601,,,,,27,30.735001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,PAHC,PHIBRO ANIMAL HEALTH CORP CLASS A,Health Care,8,35.209999,,17,35.580002,-0.01039918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,36.330002,,29,36.450001,-0.00329215,,,,,,,,,,,,,,,
9,CSGP,CoStar Group,Real Estate,9,32.700001,,,,,43,32.215,,,,,47,32.455002,,,,,,,,,,,,,,23,30.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TIPT,TIPTREE INC,Financials,10,18.370001,,9,18.33,0.00218227,,,,,,,,,,,,,,,,,,,,,,6,18.120001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,SAM,BOSTON BEER CLASS A,Consumer Staples,11,186.789993,,5,188.449997,-0.00880872,,,,,,,42,186.679993,,,,,21,183.940002,,,,,,,,,,,,,,,,,,,,,,,,,,37,185.309998,,,,,,,,,,,,,,,,
12,FUTU,Futu Holdings Limited - American Depositary Shares,,12,111.555,,33,110.370003,0.01073659,4,108.945,0.01308002,,,,,,,,,,,,,,,,,,,,,,,,,43,110.220001,,,,,24,107.040001,,,,,,,,,,,,,,,,,,,,,,
13,BRO,Brown & Brown,Financials,13,72.129997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,CMDB,COSTAMARE BULKERS HOLDINGS LTD,Industrials,14,19.555,,,,,2,19.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,SPGI,S&P Global,Financials,15,426.720001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,SNDA,SONIDA SENIOR LIVING,Health Care,16,40.799999,,43,40.950001,-0.00366305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,AOS,A. O. Smith,Industrials,17,62.830002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,62.470001,,,,,,,
18,CALX,CALIX NETWORKS,Information Technology,18,40.635399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,MTCH,"Match Group, Inc. - Common Stock",,19,39.91,,6,39.82,0.00226017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,40.540001,,,,,,,,,,,,,,,,,,,,,,
20,IPI,INTREPID POTASH INC,Materials,20,38.18,,16,37.279999,0.02414166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,HNRG,HALLADOR ENERGY,Utilities,21,16.25,,39,16.190001,0.00370593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,GLSI,GREENWICH LIFESCIENCES INC,Health Care,22,17.18,,27,17.32,-0.00808314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,INBX,INHIBRX BIOSCIENCES INC,Health Care,23,97.400002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,ECL,Ecolab,Materials,24,285.445007,,25,284.630005,0.00286337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,283.279999,,,,,,,,,,
