current_rank,ticker,name,sector,2026-08-20__predicted_rank,2026-08-20__close,2026-08-20__next_snapshot_return,2026-08-19__predicted_rank,2026-08-19__close,2026-08-19__next_snapshot_return,2026-08-18__predicted_rank,2026-08-18__close,2026-08-18__next_snapshot_return,2026-08-17__predicted_rank,2026-08-17__close,2026-08-17__next_snapshot_return,2026-08-14__predicted_rank,2026-08-14__close,2026-08-14__next_snapshot_return,2026-08-13__predicted_rank,2026-08-13__close,2026-08-13__next_snapshot_return,2026-08-12__predicted_rank,2026-08-12__close,2026-08-12__next_snapshot_return,2026-08-11__predicted_rank,2026-08-11__close,2026-08-11__next_snapshot_return,2026-08-10__predicted_rank,2026-08-10__close,2026-08-10__next_snapshot_return,2026-08-07__predicted_rank,2026-08-07__close,2026-08-07__next_snapshot_return,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return,2026-08-04__predicted_rank,2026-08-04__close,2026-08-04__next_snapshot_return,2026-08-03__predicted_rank,2026-08-03__close,2026-08-03__next_snapshot_return,2026-07-31__predicted_rank,2026-07-31__close,2026-07-31__next_snapshot_return,2026-07-30__predicted_rank,2026-07-30__close,2026-07-30__next_snapshot_return,2026-07-29__predicted_rank,2026-07-29__close,2026-07-29__next_snapshot_return,2026-07-28__predicted_rank,2026-07-28__close,2026-07-28__next_snapshot_return,2026-07-27__predicted_rank,2026-07-27__close,2026-07-27__next_snapshot_return,2026-07-24__predicted_rank,2026-07-24__close,2026-07-24__next_snapshot_return,2026-07-23__predicted_rank,2026-07-23__close,2026-07-23__next_snapshot_return
1,ASND,Ascendis Pharma A/S - Ordinary Share,,1,258.98999,,9,257.660004,0.00516179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,MDGL,"Madrigal Pharmaceuticals, Inc. - Common Stock",,2,536.565002,,12,535.130005,0.00268159,,,,,,,,,,,,,34,536.200012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,RXRX,RECURSION PHARMACEUTICALS CLASS A,Health Care,3,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,MAZE,MAZE THERAPEUTICS,Health Care,4,29.110001,,3,29.35,-0.00817714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,RCKT,ROCKET PHARMACEUTICALS,Health Care,5,3.48,,5,3.535,-0.01555870,,,,,,,,,,,,,,,,,,,,,,24,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,KROS,KEROS THERAPEUTICS,Health Care,6,10.59,,2,10.89,-0.02754821,,,,,,,,,,,,,,,,46,10.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,MNKD,MANNKIND,Health Care,7,4.225,,43,4.365,-0.03207331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,STRZ,STARZ ENTERTAINMENT,Communication,8,27.4,,39,27.200001,0.00735290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,HROW,HARROW,Health Care,9,42.18,,7,41.450001,0.01761156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,CWST,CASELLA WASTE SYSTEMS CLASS A,Industrials,10,92.269997,,6,93.870003,-0.01704491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TAYD,TAYLOR DEVICES INC,Industrials,11,58.055,,8,57.5,0.00965217,2,55.134998,0.04289475,3,55.189999,-0.00099658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,MC,MOELIS CLASS A,Financials,12,67.599998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,68.349998,,,,,14,68.550003,,1,67.790001,0.01121112,,,,,,
13,BRKR,Bruker Corporation - Common Stock,,13,59.157001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,ENTA,ENANTA PHARMACEUTICALS INC,Health Care,14,13.29,,1,13.525,-0.01737523,,,,,,,,,,,,,,,,47,13.52,,,,,44,13.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,MNST,Monster Beverage,Consumer Staples,15,47.630001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,HLT,Hilton Worldwide,Consumer Discretionary,16,332.26001,,,,,8,329.464996,,5,327.75,0.00523263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,DHI,D. R. Horton,Consumer Discretionary,17,148.619995,,26,151.445007,-0.01865372,,,,,,,,,,,,,,,,12,150.785004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,ADM,Archer Daniels Midland,Consumer Staples,18,82.345001,,20,81.5,0.01036811,10,83.040001,-0.01854529,12,81.589996,0.01777185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,CABA,CABALETTA BIO,Health Care,19,2.985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,TSN,Tyson Foods,Consumer Staples,20,58.634998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,60.650002,,18,61.049999,-0.00655196,,,,,,,,,,,,
21,PRDO,PERDOCEO EDUCATION,Consumer Discretionary,21,32.794998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,SNDK,Sandisk,Information Technology,22,1587.599976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,LKQ,LKQ Corporation - Common Stock,,23,25.504999,,28,26.014999,-0.01960408,23,25.35,0.02623270,17,25.41,-0.00236128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,26.389999,,17,26.559999,-0.00640060,,,,,,,,,
24,VIR,VIR BIOTECHNOLOGY,Health Care,24,9.305,,47,9.62,-0.03274428,9,9.375,0.02613333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
