buy_date,latest_date,strategy,universe,ticker,name,sector,original_rank,current_rank,return,buy_close,latest_close,selection_reason,signal_reason
2026-08-26,2026-09-10,Early,S&P 500,NVR,"NVR, Inc.",Consumer Discretionary,1,243,-0.04005458,6355.330078,6100.770020,4H当日前50,4H EMA9 已站上 EMA26，等待 26/50 确认；4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-08-26,2026-09-10,Early,S&P 500,KR,Kroger,Consumer Staples,2,290,-0.02682385,58.529999,56.959999,4H当日前50,4H EMA9 已站上 EMA26，等待 26/50 确认；4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-08-26,2026-09-10,Early,S&P 500,CDW,CDW Corporation,Information Technology,3,223,0.00805881,141.460007,142.600006,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 位于 Signal 上方；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-08-26,2026-09-10,Early,S&P 500,DHI,D. R. Horton,Consumer Discretionary,4,446,-0.09133262,149.179993,135.554993,4H当日前50,4H EMA9 已站上 EMA26，等待 26/50 确认；4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-08-26,2026-09-10,Early,S&P 500,CTVA,Corteva,Materials,5,208,0.01918441,82.879997,84.470001,4H当日前50,4H EMA9 已站上 EMA26，等待 26/50 确认；4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-08-26,2026-09-10,Early,S&P 500,EIX,Edison International,Utilities,6,359,-0.23849147,74.510002,56.740002,4H当日前50,4H EMA9 已站上 EMA26，等待 26/50 确认；4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-08-26,2026-09-10,Early,S&P 500,HLT,Hilton Worldwide,Consumer Discretionary,7,340,-0.07905818,332.540009,306.250000,4H当日前50,4H EMA 多头排列已连续维持；4H MACD 零轴上方刚金叉；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-08-26,2026-09-10,Early,S&P 500,CNC,Centene Corporation,Health Care,8,81,-0.00106901,65.480003,65.410004,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 零轴上方刚金叉；4H RSI 位于健康强势区间
2026-08-26,2026-09-10,Early,S&P 500,CAH,Cardinal Health,Health Care,9,126,-0.01031530,238.479996,236.020004,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 刚金叉但仍需零轴确认；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-08-26,2026-09-10,Early,S&P 500,ZTS,Zoetis,Health Care,10,197,-0.06009806,77.540001,72.879997,4H当日前50,4H EMA 多头排列已连续维持；4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-08-26,2026-09-10,Early,S&P 500,LEN,Lennar,Consumer Discretionary,11,421,-0.10612666,87.160004,77.910004,4H当日前50,4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-08-26,2026-09-10,Early,S&P 500,AMT,American Tower,Real Estate,12,217,-0.01556365,175.729996,172.994995,4H当日前50,4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-08-26,2026-09-10,Early,S&P 500,COST,Costco,Consumer Staples,13,356,-0.05620632,956.119995,902.380005,4H当日前50,4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-08-26,2026-09-10,Early,S&P 500,YUM,Yum! Brands,Consumer Discretionary,14,412,-0.06875118,154.470001,143.850006,4H当日前50,4H EMA 多头排列已连续维持；4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-08-26,2026-09-10,Early,S&P 500,TSLA,"Tesla, Inc.",Consumer Discretionary,15,27,0.05129834,345.820007,363.559998,4H当日前50,4H EMA9 已站上 EMA26，等待 26/50 确认；4H RSI 位于健康强势区间
