current_rank,ticker,name,sector,2026-09-01__predicted_rank,2026-09-01__close,2026-09-01__next_snapshot_return,2026-08-31__predicted_rank,2026-08-31__close,2026-08-31__next_snapshot_return,2026-08-28__predicted_rank,2026-08-28__close,2026-08-28__next_snapshot_return,2026-08-27__predicted_rank,2026-08-27__close,2026-08-27__next_snapshot_return,2026-08-26__predicted_rank,2026-08-26__close,2026-08-26__next_snapshot_return,2026-08-25__predicted_rank,2026-08-25__close,2026-08-25__next_snapshot_return,2026-08-24__predicted_rank,2026-08-24__close,2026-08-24__next_snapshot_return,2026-08-21__predicted_rank,2026-08-21__close,2026-08-21__next_snapshot_return,2026-08-20__predicted_rank,2026-08-20__close,2026-08-20__next_snapshot_return,2026-08-19__predicted_rank,2026-08-19__close,2026-08-19__next_snapshot_return,2026-08-18__predicted_rank,2026-08-18__close,2026-08-18__next_snapshot_return,2026-08-17__predicted_rank,2026-08-17__close,2026-08-17__next_snapshot_return,2026-08-14__predicted_rank,2026-08-14__close,2026-08-14__next_snapshot_return,2026-08-13__predicted_rank,2026-08-13__close,2026-08-13__next_snapshot_return,2026-08-12__predicted_rank,2026-08-12__close,2026-08-12__next_snapshot_return,2026-08-11__predicted_rank,2026-08-11__close,2026-08-11__next_snapshot_return,2026-08-10__predicted_rank,2026-08-10__close,2026-08-10__next_snapshot_return,2026-08-07__predicted_rank,2026-08-07__close,2026-08-07__next_snapshot_return,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return,2026-08-04__predicted_rank,2026-08-04__close,2026-08-04__next_snapshot_return
1,SBRA,SABRA HEALTH CARE REIT,Real Estate,1,20.940001,,,,,,,,,,,4,21.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,SD,SANDRIDGE ENERGY INC,Energy,2,14.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,14.3,,,,,,,,,,,,,,,,
3,MGY,MAGNOLIA OIL GAS CORP CLASS A,Energy,3,27.655001,,31,26.844999,0.03017329,,,,,,,,,,,,,,,,,,,,,,,,,28,26.764999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,RNGR,RANGER ENERGY SERVICES INC CLASS A,Energy,4,16.950001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,LXU,LSB INDUSTRIES,Materials,5,11.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TMUS,T-Mobile US,Communication Services,6,182.160004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,LMNR,LIMONEIRA,Consumer Staples,7,14.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,QRVO,"Qorvo, Inc. - Common Stock",,8,96.400002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,95.040001,
9,XOM,ExxonMobil,Energy,9,164.559998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,159.800003,,,,,,,,,,,,,,,,
10,ADM,Archer Daniels Midland,Consumer Staples,10,84.550003,,7,81.300003,0.03997540,,,,,,,,,,,,,,,,,,,,,,,,,18,83.040001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OKE,Oneok,Energy,11,95.690002,,9,96.019997,-0.00343673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,92.459999,,,,,,,,,,,,,,,,,,,
12,ALNY,"Alnylam Pharmaceuticals, Inc. - Common Stock",,12,246.110001,,33,240.690002,0.02251859,41,237.100006,0.01514127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,CRC,CALIFORNIA RESOURCES,Energy,13,53.860001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,53.884998,,,,,,,,,,,,,,,,,,,,,,,,,
14,GDDY,GoDaddy,Information Technology,14,100.599998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,93.605003,,,,,,,,,,,,,,,,,,,,,,
15,COR,Cencora,Health Care,15,330.98999,,,,,,,,,,,21,327.734985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,324.970001,,11,320.640015,0.01350420,,,,,,,,,
16,PNRG,PRIMEENERGY RESOURCES CORP,Energy,16,217.839996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,VAL,VALARIS LTD,Energy,17,87.989998,,,,,,,,,,,,,,,,,,,,7,88.455002,,46,88.650002,-0.00219966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,BCRX,BIOCRYST PHARMACEUTICALS,Health Care,18,9.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,HSTM,HEALTHSTREAM,Health Care,19,29.67,,,,,,,,,,,,,,,,,23,28.780001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,29.370001,,,,,,,,,,,,,
20,CLB,CORE LABORATORIES,Energy,20,12.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,SWKS,Skyworks Solutions,Information Technology,21,67.410004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,66.839996,,,,,,,
22,AGIO,AGIOS PHARMACEUTICALS,Health Care,22,34.209999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,LIVN,LIVANOVA PLC,Health Care,23,80.160004,,,,,42,80.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,82.089996,,,,,,,,,,,,,,,,,,,,,,,,,
24,UPWK,UPWORK,Industrials,24,9.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,9.83,,,,,,,,,,,,,
25,OFRM,ONCE UPON A FARM PBC,Consumer Staples,25,17.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,FET,FORUM ENERGY TECHNOLOGIES INC,Energy,26,82.300003,,23,81.970001,0.00402589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,QCOM,Qualcomm,Information Technology,27,166.610001,,5,170.479996,-0.02270058,38,164.190002,0.03830924,26,164.779999,-0.00358051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,CI,Cigna,Health Care,28,283.049988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,MOS,Mosaic Company (The),Materials,29,24.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,23.455,,3,23.42,0.00149445,,,
30,DG,Dollar General,Consumer Staples,30,131.070007,,,,,,,,24,125.940002,,,,,,,,9,125.360001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,DVN,Devon Energy,Energy,31,49.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,45.369999,,,,,,,,,,,,,
32,CHRD,Chord Energy Corporation - Common Stock,,32,150.410004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,141.520004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,HLX,HELIX ENERGY SOLUTIONS GROUP INC,Energy,33,10.61,,32,10.3,0.03009709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,9.815,,,,,39,9.605,
34,MUR,MURPHY OIL CORP,Energy,34,37.610001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,SLB,Schlumberger,Energy,35,57.150002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,FMC,FMC CORP,Materials,36,11.87,,15,11.52,0.03038194,,,,,,,48,11.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,LRN,STRIDE INC,Consumer Discretionary,37,87.25,,39,86.660004,0.00680817,17,86.919998,-0.00299119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,STNG,SCORPIO TANKERS,Energy,38,79.574997,,17,78.875,0.00887476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,79.620003,,,,,,,,,,,,,,,,,,,,,,,,,
39,NESR,NATIONAL ENERGY SERVICES REUNITED,Energy,39,34.720001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,SMC,SUMMIT MIDSTREAM CORP,Energy,40,35.025002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,PBF,PBF ENERGY CLASS A,Energy,41,74.989403,,34,72.949997,0.02795622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,OXY,Occidental Petroleum,Energy,42,60.950001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,58.645,,,,,,,,,,,,,
43,WHD,CACTUS CLASS A,Energy,43,70.669998,,26,70.376999,0.00416328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,FLR,FLUOR CORP,Industrials,44,56.259998,,50,54.509998,0.03210420,,,,18,54.080002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,AESI,ATLAS ENERGY SOLUTIONS,Energy,45,12.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,TRI,Thomson Reuters Corp - Common Shares,,46,106.349998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,SBAC,SBA Communications,Real Estate,47,188.809998,,8,189.660004,-0.00448174,12,190.949997,-0.00675566,,,,32,185.979996,,,,,5,185.070007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,187.899994,
48,NEXT,NEXTDECADE,Energy,48,7.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,ASH,ASHLAND,Materials,49,75.580002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,CDW,CDW Corporation,Information Technology,50,150.300003,,46,151.580002,-0.00844438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
