buy_date,latest_date,strategy,universe,ticker,name,sector,original_rank,current_rank,return,buy_close,latest_close,selection_reason,signal_reason
2026-07-21,2026-07-21,Early,S&P 500,DVN,Devon Energy,Energy,1,1,0.00000000,44.099998,44.099998,4H当日前50,4H EMA9 已站上 EMA26，等待 26/50 确认；4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-07-21,2026-07-21,Early,S&P 500,F,Ford Motor Company,Consumer Discretionary,2,2,0.00000000,14.270000,14.270000,4H当日前50,4H EMA9 已站上 EMA26，等待 26/50 确认；4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-07-21,2026-07-21,Early,S&P 500,COIN,Coinbase,Financials,3,3,0.00000000,175.850006,175.850006,4H当日前50,4H EMA9 已站上 EMA26，等待 26/50 确认；4H MACD 零轴上方刚金叉；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-07-21,2026-07-21,Early,S&P 500,APA,APA Corporation,Energy,4,4,0.00000000,35.770000,35.770000,4H当日前50,4H EMA9 已站上 EMA26，等待 26/50 确认；4H MACD 位于 Signal 上方；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-07-21,2026-07-21,Early,S&P 500,VST,Vistra Corp.,Utilities,5,5,0.00000000,162.270004,162.270004,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 刚金叉但仍需零轴确认；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-07-21,2026-07-21,Early,S&P 500,GEV,GE Vernova,Industrials,6,6,0.00000000,1079.030029,1079.030029,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 刚金叉但仍需零轴确认；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-07-21,2026-07-21,Early,S&P 500,TMUS,T-Mobile US,Communication Services,7,7,0.00000000,190.770004,190.770004,4H当日前50,4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-07-21,2026-07-21,Early,S&P 500,TAP,Molson Coors Beverage Company,Consumer Staples,8,8,0.00000000,40.869999,40.869999,4H当日前50,4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-07-21,2026-07-21,Early,S&P 500,ARES,Ares Management,Financials,9,9,0.00000000,120.769997,120.769997,4H当日前50,4H EMA9 已站上 EMA26，等待 26/50 确认
2026-07-21,2026-07-21,Early,S&P 500,TDY,Teledyne Technologies,Information Technology,10,10,0.00000000,646.875000,646.875000,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 刚金叉但仍需零轴确认；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
