rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,EBAY,eBay Inc.,Consumer Discretionary,92.03,优先Call候选,108.709999,51.83,0.26,0.00406393,-0.00320923,0.02247930,50.8,75.83,69.9,69.08,30.0,100.0,mixed_sideways,fresh_bearish_cross,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -14.0%；低点后抬升 8.1%；10日反转 5.4%；处于60日中上修复区；近期量能抬升 1.6x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 53.3；extension 0.4ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认
2,VERA,VERA THERAPEUTICS CLASS A,Health Care,91.4,优先Call候选,35.125,54.75,0.1,0.02494893,0.09937746,0.03460969,90.4,75.65,90.2,82.28,30.0,100.0,fresh_bullish_cross,bullish_above_signal,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -33.0%；低点后抬升 21.6%；10日反转 4.0%；处于60日中上修复区；近期量能抬升 1.1x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 53.2；extension 0.4ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA9/26 新多头交叉；MACD 保持多头
3,SYM,Symbotic Inc. - Class A Common Stock,,90.71,优先Call候选,44.642502,59.38,0.47,0.01598778,0.04647215,0.10761697,75.1,76.75,100.0,82.28,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -19.5%；低点后抬升 17.2%；10日反转 5.1%；处于60日中上修复区；近期量能抬升 1.2x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 57.6；extension 1.2ATR；4H确认：翻转前 5 根 4H 空头排列；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
4,TECH,Bio-Techne,Health Care,90.16,优先Call候选,72.529999,57.39,0.46,0.00124237,0.00311180,0.00255716,75.1,53.87,77.6,82.28,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：杯柄/上升三角突破: 近0日放量突破整理高点；箱体宽 1.3%；量能 0.2x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 64.7；extension 2.0ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
5,CGON,CG ONCOLOGY,Health Care,89.95,优先Call候选,76.684998,56.4,0.14,-0.02112584,0.04050205,-0.02199982,75.1,60.86,64.9,82.28,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -26.5%；低点后抬升 41.0%；10日反转 6.6%；处于60日中上修复区；近期量能抬升 1.5x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 54.7；extension 0.6ATR；4H确认：4H三线翻转确认；EMA 多头延续；MACD 保持多头
6,TSEM,Tower Semiconductor Ltd. - Ordinary Shares,,89.73,优先Call候选,228.75,58.66,0.29,-0.02118099,0.12823674,0.07359080,87.7,74.49,74.0,82.28,30.0,100.0,early_transition,bullish_above_signal,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -40.7%；低点后抬升 22.2%；10日反转 6.0%；处于60日中上修复区；近期量能抬升 2.1x；趋势确认：日线价格站回EMA26；MACD水上/柱体改善；RSI可交易区 54.3；extension 0.8ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 早期转强；MACD 保持多头
7,VSAT,VIASAT INC,Information Technology,89.62,优先Call候选,76.620003,57.04,0.32,0.00209265,0.06157767,0.04543597,87.7,59.17,100.0,82.28,30.0,100.0,early_transition,bullish_above_signal,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -30.8%；低点后抬升 28.1%；10日反转 6.2%；处于60日中上修复区；近期量能抬升 1.1x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 55.1；extension 0.7ATR；4H确认：4H三线翻转确认；EMA 早期转强；MACD 保持多头
8,MANE,VERADERMICS,Health Care,89.43,优先Call候选,115.345001,65.69,0.16,0.01984972,0.12465877,0.17232445,75.1,61.27,80.4,80.72,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -21.3%；低点后抬升 27.7%；10日反转 15.7%；处于60日中上修复区；近期量能抬升 1.6x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 61.8；extension 1.7ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
9,BIIB,Biogen,Health Care,89.39,优先Call候选,226.070007,64.28,0.3,0.03195326,0.04011963,0.04921918,75.1,61.44,100.0,82.28,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：杯柄/上升三角突破: 近0日放量突破整理高点；箱体宽 12.2%；量能 0.1x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 62.4；extension 1.7ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
10,ADI,Analog Devices,Information Technology,89.35,优先Call候选,383.204987,60.97,0.35,0.00058744,0.04652203,0.04160096,65.2,74.28,100.0,82.28,30.0,100.0,mixed_sideways,bullish_above_signal,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -20.7%；低点后抬升 8.6%；10日反转 5.1%；处于60日中上修复区；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 57.5；extension 1.1ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；MACD 保持多头
