current_rank,ticker,name,sector,2026-08-10 06:30-10:30__close,2026-08-10 06:30-10:30__next_4h_return,2026-08-07 10:30-13:00__close,2026-08-07 10:30-13:00__next_4h_return,2026-08-07 06:30-10:30__close,2026-08-07 06:30-10:30__next_4h_return,2026-08-06 10:30-13:00__close,2026-08-06 10:30-13:00__next_4h_return,2026-08-06 06:30-10:30__close,2026-08-06 06:30-10:30__next_4h_return,2026-08-05 10:30-13:00__close,2026-08-05 10:30-13:00__next_4h_return,2026-08-05 06:30-10:30__close,2026-08-05 06:30-10:30__next_4h_return,2026-08-04 10:30-13:00__close,2026-08-04 10:30-13:00__next_4h_return,2026-08-04 06:30-10:30__close,2026-08-04 06:30-10:30__next_4h_return,2026-08-03 10:30-13:00__close,2026-08-03 10:30-13:00__next_4h_return,2026-08-03 06:30-10:30__close,2026-08-03 06:30-10:30__next_4h_return,2026-07-31 10:30-13:00__close,2026-07-31 10:30-13:00__next_4h_return,2026-07-31 06:30-10:30__close,2026-07-31 06:30-10:30__next_4h_return,2026-07-30 10:30-13:00__close,2026-07-30 10:30-13:00__next_4h_return,2026-07-30 06:30-10:30__close,2026-07-30 06:30-10:30__next_4h_return,2026-07-29 10:30-13:00__close,2026-07-29 10:30-13:00__next_4h_return,2026-07-29 06:30-10:30__close,2026-07-29 06:30-10:30__next_4h_return,2026-07-28 10:30-13:00__close,2026-07-28 10:30-13:00__next_4h_return,2026-07-28 06:30-10:30__close,2026-07-28 06:30-10:30__next_4h_return,2026-07-27 10:30-13:00__close,2026-07-27 10:30-13:00__next_4h_return,2026-07-27 06:30-10:30__close,2026-07-27 06:30-10:30__next_4h_return,2026-07-24 10:30-13:00__close,2026-07-24 10:30-13:00__next_4h_return,2026-07-24 06:30-10:30__close,2026-07-24 06:30-10:30__next_4h_return,2026-07-23 10:30-13:00__close,2026-07-23 10:30-13:00__next_4h_return,2026-07-23 06:30-10:30__close,2026-07-23 06:30-10:30__next_4h_return,2026-07-22 10:30-13:00__close,2026-07-22 10:30-13:00__next_4h_return,2026-07-22 06:30-10:30__close,2026-07-22 06:30-10:30__next_4h_return,2026-07-21 10:30-13:00__close,2026-07-21 10:30-13:00__next_4h_return,2026-07-21 06:30-10:30__close,2026-07-21 06:30-10:30__next_4h_return,2026-07-20 10:30-13:00__close,2026-07-20 10:30-13:00__next_4h_return
1,PLTR,Palantir Technologies,Information Technology,177.574997,,172.000000,0.03241277,171.139999,0.00502513,155.979996,0.09719197,155.690002,0.00186264,158.425003,-0.01726370,159.539993,-0.00698878,162.630005,-0.01900026,162.429993,0.00123137,125.910004,0.29004835,125.709900,0.00159179,123.059998,0.02153341,122.824997,0.00191330,122.260002,0.00462126,122.394997,-0.00110295,123.050003,-0.00532309,125.220001,-0.01732948,123.559998,0.01343479,124.820000,-0.01009455,131.544998,-0.05112318,131.600006,-0.00041799,122.940002,0.07044090,123.459999,-0.00421187,123.300003,0.00129762,121.949997,0.01107016,124.580002,-0.02111097,124.729103,-0.00119540,132.619995,-0.05950002,132.850006,-0.00173136,134.854996,-0.01486775
2,FERG,Ferguson Enterprises,Industrials,266.475006,,256.720001,0.03799862,257.869995,-0.00445959,253.369995,0.01776059,253.919998,-0.00216605,254.979996,-0.00415718,253.800003,0.00464930,255.570007,-0.00692571,255.610001,-0.00015646,250.000000,0.02244000,253.309998,-0.01306699,234.259995,0.08131992,234.729996,-0.00200230,226.360001,0.03697648,225.679993,0.00301315,226.100006,-0.00185764,226.199997,-0.00044205,232.100006,-0.02542012,230.750000,0.00585051,234.000000,-0.01388889,232.660004,0.00575946,230.600006,0.00893321,232.199997,-0.00689057,228.809998,0.01481578,228.110001,0.00306868,229.580002,-0.00640300,229.115005,0.00202954,226.434998,0.01183566,226.279999,0.00068499,229.190002,-0.01269690
3,MSFT,Microsoft,Information Technology,510.834991,,499.890015,0.02189477,499.760010,0.00026013,499.859985,-0.00020001,496.411987,0.00694584,487.459991,0.01836458,488.339996,-0.00180203,492.820007,-0.00909056,495.257599,-0.00492187,487.600006,0.01570466,489.109985,-0.00308720,464.920013,0.05203040,463.600006,0.00284730,451.480011,0.02684503,455.950012,-0.00980371,392.399994,0.16195214,396.165009,-0.00950365,393.470001,0.00684934,398.070007,-0.01155577,389.130005,0.02297433,391.547913,-0.00617525,381.739990,0.02569268,384.179993,-0.00635120,381.429993,0.00720971,381.464996,-0.00009176,390.279999,-0.02258636,387.810089,0.00636886,397.640015,-0.02472067,399.454987,-0.00454362,402.510010,-0.00758993
4,IT,Gartner,Information Technology,189.119995,,185.550003,0.01924005,187.619995,-0.01103290,184.809998,0.01520479,183.350006,0.00796287,186.399994,-0.01636260,185.309998,0.00588201,185.904999,-0.00320056,183.539993,0.01288551,151.500000,0.21148510,152.184998,-0.00450109,151.009995,0.00778096,151.529999,-0.00343169,152.815002,-0.00840888,152.020004,0.00522956,165.710007,-0.08261422,165.710007,0.00000000,155.809998,0.06353898,158.304993,-0.01576068,147.429993,0.07376382,150.664993,-0.02147148,140.509995,0.07227242,139.139999,0.00984617,133.679993,0.04084385,129.820007,0.02973337,132.009995,-0.01658956,132.589996,-0.00437439,134.800003,-0.01639471,134.764999,0.00025974,141.070007,-0.04469418
5,WDAY,"Workday, Inc.",Information Technology,180.720001,,179.679993,0.00578811,178.940002,0.00413541,170.235001,0.05113520,168.699997,0.00909902,170.679993,-0.01160063,170.250000,0.00252566,171.300003,-0.00612961,168.225006,0.01827907,165.029999,0.01936016,165.125000,-0.00057533,160.330002,0.02990705,160.220001,0.00068656,158.095001,0.01344129,155.544998,0.01639399,167.889999,-0.07353029,168.289993,-0.00237681,159.649994,0.05411838,159.191299,0.00288141,147.520004,0.07911669,148.815002,-0.00870207,135.339996,0.09956411,133.554993,0.01336530,127.870003,0.04445914,128.410004,-0.00420529,132.369995,-0.02991608,133.210007,-0.00630592,141.169998,-0.05638585,141.119995,0.00035433,147.139999,-0.04091344
6,ZBRA,Zebra Technologies,Information Technology,378.075012,,376.399994,0.00445010,376.924988,-0.00139283,364.010010,0.03547973,367.399994,-0.00922696,369.079987,-0.00455184,372.984985,-0.01046958,369.290009,0.01000562,358.015015,0.03149308,291.820007,0.22683506,289.940002,0.00648412,294.000000,-0.01380952,293.540009,0.00156705,288.459991,0.01761082,290.579987,-0.00729574,283.190002,0.02609550,282.929993,0.00091899,284.369995,-0.00506383,274.670013,0.03531504,264.660004,0.03782214,263.010010,0.00627350,259.910004,0.01192723,262.154999,-0.00856362,257.149994,0.01946337,256.510010,0.00249497,262.690002,-0.02352580,261.559998,0.00432025,262.369995,-0.00308723,259.045013,0.01283554,264.364990,-0.02012361
7,BAX,Baxter International,Health Care,27.434999,,27.549999,-0.00417423,27.584999,-0.00126881,27.000000,0.02166663,27.295000,-0.01080784,27.330000,-0.00128064,27.590000,-0.00942370,28.350000,-0.02680776,27.600000,0.02717391,28.110001,-0.01814304,28.084692,0.00090117,26.150000,0.07398440,26.160000,-0.00038226,26.770000,-0.02278670,26.533800,0.00890185,24.760000,0.07163974,24.575001,0.00752793,24.355000,0.00903309,24.235001,0.00495147,23.340000,0.03834623,23.225000,0.00495156,22.400000,0.03683036,22.385000,0.00067009,21.684999,0.03228043,21.424999,0.01213536,21.750000,-0.01494257,22.035000,-0.01293397,22.209999,-0.00787929,22.075001,0.00611542,22.084999,-0.00045271
8,HPQ,HP Inc.,Information Technology,30.395000,,30.045000,0.01164919,29.830000,0.00720751,28.180000,0.05855216,28.055000,0.00445553,28.510000,-0.01595931,28.844999,-0.01161376,28.805000,0.00138861,28.504999,0.01052450,27.120001,0.05106925,27.129999,-0.00036852,27.264999,-0.00495140,27.230000,0.00128531,26.870001,0.01339780,26.665001,0.00768798,28.415001,-0.06158719,28.514999,-0.00350686,28.285000,0.00813148,27.785000,0.01799532,26.545000,0.04671313,26.290001,0.00969947,25.760000,0.02057457,25.805000,-0.00174385,24.514999,0.05262089,24.809999,-0.01189037,25.105000,-0.01175069,25.195000,-0.00357214,24.809999,0.01551798,24.535000,0.01120844,24.230000,0.01258770
9,REGN,Regeneron Pharmaceuticals,Health Care,794.590027,,784.239990,0.01319754,782.349976,0.00241582,772.090027,0.01328854,764.065002,0.01050307,768.950012,-0.00635283,769.450012,-0.00064981,760.700012,0.01150256,760.359985,0.00044719,759.440002,0.00121140,761.775024,-0.00306524,762.989990,-0.00159237,752.705017,0.01366402,738.409973,0.01935922,718.554993,0.02763182,695.849976,0.03262918,696.984985,-0.00162846,695.450012,0.00220717,687.130005,0.01210834,667.280029,0.02974759,672.094971,-0.00716408,655.960022,0.02459746,665.489990,-0.01432023,651.869995,0.02089373,650.809998,0.00162873,651.179993,-0.00056819,652.030029,-0.00130368,674.609985,-0.03347113,672.715027,0.00281688,672.340027,0.00055775
10,PYPL,PayPal,Financials,58.540001,,59.060001,-0.00880461,59.180099,-0.00202936,59.759998,-0.00970380,58.525002,0.02110202,57.965000,0.00966104,58.240002,-0.00472187,58.520000,-0.00478465,58.145000,0.00644939,57.855000,0.00501253,57.630001,0.00390420,57.209999,0.00734141,57.305000,-0.00165781,57.650002,-0.00598442,57.215000,0.00760294,58.360001,-0.01961962,58.755001,-0.00672283,58.310001,0.00763162,58.630001,-0.00545796,55.985001,0.04724480,56.215000,-0.00409142,56.150002,0.00115758,56.185001,-0.00062292,56.009998,0.00312450,55.669998,0.00610742,55.505001,0.00297265,55.419998,0.00153380,55.849998,-0.00769919,55.750000,0.00179369,56.840000,-0.01917664
