buy_date,latest_date,strategy,universe,ticker,name,sector,original_rank,current_rank,return,buy_close,latest_close,selection_reason,signal_reason
2026-08-28,2026-09-15,Early,S&P 500,NVR,"NVR, Inc.",Consumer Discretionary,1,132,-0.02230505,6409.770020,6266.799805,4H当日前50,4H EMA9 已站上 EMA26，等待 26/50 确认；4H MACD 零轴上方刚金叉；4H RSI 位于健康强势区间
2026-08-28,2026-09-15,Early,S&P 500,BG,Bunge Global,Consumer Staples,2,89,0.05482895,115.449997,121.779999,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 零轴上方刚金叉；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-08-28,2026-09-15,Early,S&P 500,FISV,Fiserv,Financials,3,235,-0.05942083,53.180000,50.020000,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 位于 Signal 上方；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-08-28,2026-09-15,Early,S&P 500,AAPL,Apple Inc.,Information Technology,4,52,0.03640908,319.700012,331.339996,4H当日前50,4H EMA9 已站上 EMA26，等待 26/50 确认；4H MACD 位于 Signal 上方；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-08-28,2026-09-15,Early,S&P 500,DPZ,Domino's,Consumer Discretionary,5,483,-0.11194284,350.000000,310.820007,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 刚金叉但仍需零轴确认；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-08-28,2026-09-15,Early,S&P 500,ZTS,Zoetis,Health Care,6,311,-0.05093722,77.349998,73.410004,4H当日前50,4H MACD 零轴上方刚金叉；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-08-28,2026-09-15,Early,S&P 500,MET,MetLife,Financials,7,22,0.01761472,96.510002,98.209999,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 位于 Signal 上方；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-08-28,2026-09-15,Early,S&P 500,TSLA,"Tesla, Inc.",Consumer Discretionary,8,100,0.02245158,348.750000,356.579987,4H当日前50,4H EMA9 已站上 EMA26，等待 26/50 确认；4H RSI 位于健康强势区间
2026-08-28,2026-09-15,Early,S&P 500,SBAC,SBA Communications,Real Estate,9,330,-0.04090075,190.949997,183.139999,4H当日前50,4H EMA 多头排列已连续维持；4H MACD 位于 Signal 上方；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-08-28,2026-09-15,Early,S&P 500,WMB,Williams Companies,Energy,10,247,-0.02819367,73.708099,71.629997,4H当日前50,4H EMA 多头排列已连续维持；4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
