rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,VRNS,VARONIS SYSTEMS,Information Technology,91.64,优先Call候选,45.459999,57.05,0.73,-0.02004742,0.03884829,0.04481731,75.1,61.67,83.8,80.96,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：老鸭头/黄金坑洗盘: 先有上升颈部 33.5%；回踩靠近 EMA50/60 日线区域；EMA9/26/50 重新转顺；MACD 水上/改善；量能 1.3x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 56.3；extension 0.9ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
2,ASND,Ascendis Pharma A/S - Ordinary Share,,91.59,优先Call候选,270.089996,64.05,0.99,0.00629658,0.02680196,0.05751763,75.1,61.48,100.0,80.96,68.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：老鸭头/黄金坑洗盘: 先有上升颈部 18.0%；回踩靠近 EMA50/60 日线区域；EMA9/26/50 重新转顺；MACD 水上/改善；量能 1.1x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 64.3；extension 1.5ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
3,PFG,Principal Financial Group,Financials,89.86,优先Call候选,115.040001,56.26,0.98,-0.01527923,0.04448885,0.01437260,75.1,61.1,72.6,80.96,68.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：杯柄/上升三角突破: 近2日放量突破整理高点；箱体宽 6.8%；量能 3.8x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 56.0；extension 0.8ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
4,TSLA,"Tesla, Inc.",Consumer Discretionary,89.85,优先Call候选,368.160004,56.48,0.57,0.04538941,0.00065229,0.12044072,73.0,76.97,80.4,80.96,30.0,100.0,mixed_sideways,fresh_above_zero_cross,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -29.9%；低点后抬升 23.4%；10日反转 5.5%；处于60日中上修复区；近期量能抬升 1.3x；趋势确认：日线价格站回EMA26；MACD水上/柱体改善；RSI可交易区 55.7；extension 1.0ATR；4H确认：EMA26 已上穿 EMA50（11 根前）；4H突破/第三买点确认；MACD 新金叉
5,LNN,LINDSAY,Industrials,89.64,优先Call候选,123.239998,68.76,0.79,-0.00412123,0.07249146,0.06241378,67.1,62.11,100.0,62.96,68.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：杯柄/上升三角突破: 近0日放量突破整理高点；箱体宽 10.4%；量能 2.6x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 69.4；extension 1.7ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
6,CEG,Constellation Energy,Utilities,89.6,优先Call候选,299.049988,67.91,0.97,0.01532919,0.08836481,0.10767455,75.1,64.86,90.2,80.0,68.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：杯柄/上升三角突破: 近0日放量突破整理高点；箱体宽 19.8%；量能 1.3x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 66.8；extension 2.2ATR；4H确认：EMA26 贴近 EMA50 且斜率向上；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
7,ATLO,AMES NATIONAL CORP,Financials,89.42,优先Call候选,32.299999,61.25,4.1,-0.00154556,0.02800761,0.02997443,75.1,66.48,100.0,80.96,36.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：杯柄/上升三角突破: 近0日放量突破整理高点；箱体宽 11.1%；量能 1.9x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 62.4；extension 1.1ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
8,SMP,STANDARD MOTOR PRODUCTS INC,Consumer Discretionary,89.12,优先Call候选,39.509998,56.19,1.4,-0.03892004,0.04606826,-0.03232927,75.1,58.4,64.9,80.96,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：杯柄/上升三角突破: 近1日放量突破整理高点；箱体宽 9.9%；量能 1.8x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 54.3；extension 0.7ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
9,ANDE,ANDERSONS INC,Consumer Staples,89.04,优先Call候选,70.919998,62.7,0.96,0.02212288,0.09351622,0.08440361,87.7,73.11,90.2,80.96,68.0,100.0,early_transition,bullish_above_signal,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -21.2%；低点后抬升 11.3%；10日反转 7.8%；处于60日中上修复区；近期量能抬升 1.6x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 56.9；extension 1.0ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 早期转强；MACD 保持多头
10,NVDA,Nvidia,Information Technology,89.03,优先Call候选,225.729996,55.58,0.43,-0.02175516,0.02195758,0.00781320,65.2,72.86,72.6,80.0,30.0,100.0,mixed_sideways,bullish_above_signal,缠论K线：杯柄/上升三角突破: 近1日放量突破整理高点；箱体宽 16.7%；量能 1.1x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 56.1；extension 0.9ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；MACD 保持多头
