buy_date,latest_date,strategy,universe,ticker,name,sector,original_rank,current_rank,return,buy_close,latest_close,selection_reason,signal_reason
2026-08-04,2026-08-11,Early,S&P 500,OTIS,Otis Worldwide,Industrials,1,63,-0.00780928,73.629997,73.055000,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 刚金叉但仍需零轴确认；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-08-04,2026-08-11,Early,S&P 500,NCLH,Norwegian Cruise Line Holdings,Consumer Discretionary,2,442,-0.06827814,20.065001,18.695000,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 刚金叉但仍需零轴确认；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-08-04,2026-08-11,Early,S&P 500,GOOG,Alphabet Inc. (Class C),Communication Services,3,14,-0.08618624,375.350006,343.000000,4H当日前50,4H EMA9 已站上 EMA26，等待 26/50 确认；4H MACD 位于 Signal 上方
2026-08-04,2026-08-11,Early,S&P 500,MOS,Mosaic Company (The),Materials,4,29,0.01605101,22.740000,23.105000,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-08-04,2026-08-11,Early,S&P 500,EME,Emcor,Industrials,5,68,-0.00353869,819.520020,816.619995,4H当日前50,4H EMA9 已站上 EMA26，等待 26/50 确认；4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-08-04,2026-08-11,Early,S&P 500,GILD,Gilead Sciences,Health Care,6,62,0.00384476,135.250000,135.770004,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 零轴上方刚金叉；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-08-04,2026-08-11,Early,S&P 500,XYL,Xylem Inc.,Industrials,7,70,0.00835036,122.150002,123.169998,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 零轴上方刚金叉；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-08-04,2026-08-11,Early,S&P 500,CPRT,Copart,Industrials,8,57,0.00000000,29.400000,29.400000,4H当日前50,4H EMA9 已站上 EMA26，等待 26/50 确认；4H RSI 位于健康强势区间
2026-08-04,2026-08-11,Early,S&P 500,DELL,Dell Technologies,Information Technology,9,220,-0.05737135,467.350006,440.537506,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 位于 Signal 上方；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-08-04,2026-08-11,Early,S&P 500,COST,Costco,Consumer Staples,10,171,-0.00372419,947.849976,944.320007,4H当日前50,4H EMA9 已站上 EMA26，等待 26/50 确认；4H RSI 位于健康强势区间
2026-08-04,2026-08-11,Early,S&P 500,GOOGL,Alphabet Inc. (Class A),Communication Services,11,15,-0.08963328,377.649994,343.799988,4H当日前50,4H EMA9 已站上 EMA26，等待 26/50 确认；4H MACD 位于 Signal 上方
2026-08-04,2026-08-11,Early,S&P 500,LVS,Las Vegas Sands,Consumer Discretionary,12,381,-0.00630291,46.009998,45.720001,4H当日前50,4H EMA9 已站上 EMA26，等待 26/50 确认
2026-08-04,2026-08-11,Early,S&P 500,EL,Estée Lauder Companies (The),Consumer Staples,13,81,0.00847891,86.980003,87.717499,4H当日前50,4H EMA 多头排列已连续维持；4H MACD 位于 Signal 上方；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-08-04,2026-08-11,Early,S&P 500,HD,Home Depot (The),Consumer Discretionary,14,53,0.01748503,348.412994,354.505005,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 刚金叉但仍需零轴确认；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-08-04,2026-08-11,Early,S&P 500,FOXA,Fox Corporation (Class A),Communication Services,15,112,0.05179412,59.080002,62.139999,4H当日前50,4H EMA 多头排列已连续维持；4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-08-04,2026-08-11,Early,S&P 500,IRM,Iron Mountain,Real Estate,16,343,-0.02392344,125.400002,122.400002,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-08-04,2026-08-11,Early,S&P 500,FOX,Fox Corporation (Class B),Communication Services,17,30,0.04770920,52.820000,55.340000,4H当日前50,4H EMA 多头排列已连续维持；4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
