current_rank,ticker,name,sector,2026-07-13__predicted_rank,2026-07-13__close,2026-07-13__next_snapshot_return,2026-07-10__predicted_rank,2026-07-10__close,2026-07-10__next_snapshot_return,2026-07-09__predicted_rank,2026-07-09__close,2026-07-09__next_snapshot_return,2026-07-08__predicted_rank,2026-07-08__close,2026-07-08__next_snapshot_return,2026-07-07__predicted_rank,2026-07-07__close,2026-07-07__next_snapshot_return,2026-07-06__predicted_rank,2026-07-06__close,2026-07-06__next_snapshot_return,2026-07-02__predicted_rank,2026-07-02__close,2026-07-02__next_snapshot_return,2026-07-01__predicted_rank,2026-07-01__close,2026-07-01__next_snapshot_return,2026-06-30__predicted_rank,2026-06-30__close,2026-06-30__next_snapshot_return,2026-06-29__predicted_rank,2026-06-29__close,2026-06-29__next_snapshot_return,2026-06-26__predicted_rank,2026-06-26__close,2026-06-26__next_snapshot_return,2026-06-25__predicted_rank,2026-06-25__close,2026-06-25__next_snapshot_return,2026-06-24__predicted_rank,2026-06-24__close,2026-06-24__next_snapshot_return,2026-06-23__predicted_rank,2026-06-23__close,2026-06-23__next_snapshot_return,2026-06-22__predicted_rank,2026-06-22__close,2026-06-22__next_snapshot_return,2026-06-20__predicted_rank,2026-06-20__close,2026-06-20__next_snapshot_return
1,PENG,PENGUIN SOLUTIONS INC,Information Technology,1,79.209999,,20,78.349998,0.010976401045983408,3,81.389999,-0.03735103866999678,142,78.470001,0.03721164728926163,372,62.709999,0.25131561555279225,270,67.709999,-0.07384433723001527,393,61.470001,0.10151289895049764,222,68.809998,-0.10667050157449487,258,76.010002,-0.09472442850350149,152,67.940002,0.11878127410122818,270,62.279999,0.09087994686705136,152,66.769997,-0.06724574212576362,164,64.720001,0.031674844998843765,100,66.959999,-0.03345277827737125,69,67.940002,-0.014424535930982363,146,70.3,0.011764705531952302
2,CGON,CG ONCOLOGY INC,Health Care,2,71.5,,90,75.239998,-0.04970757707888296,5,73.32,0.0261865521003819,7,69.800003,0.05042975427952334,12,69.199997,0.00867060731230973,124,69.260002,-0.0008663730619009602,8,70.360001,-0.015633868453185484,12,70.889999,-0.007476343736441682,20,71.050003,-0.0022519914601552005,135,73.730003,-0.036348838884490364,144,71.959999,0.0245970542606595,157,72.839996,-0.01208123350253898,182,68.720001,0.05995336059439227,,,,,,,,,
3,AFRM,"Affirm Holdings, Inc. - Class A Common Stock",,3,82.449997,,7,83.419998,-0.011627919243057394,13,83.779999,-0.004296980237490811,129,81.279999,0.030757874394166773,17,83.620003,-0.027983782779821165,144,85.779999,-0.025180648463285826,169,84.580002,0.014187715436563941,209,83.849998,0.008706070571402824,215,81.550003,0.02820349375094433,205,81.790001,-0.0029343195630967545,153,79.489998,0.02893449563302286,87,76.849998,0.034352635897271,49,77.660004,-0.010430156557808101,124,71.830002,0.08116388469542302,129,72.199997,-0.005124584700467505,113,72.87,-0.023268412426093565
4,ABVX,Abivax SA - American Depositary Shares,,4,136.440002,,120,139.899994,-0.02473189527084607,123,140.740005,-0.005968530411804451,112,138.539993,0.015879977704344128,96,142.169998,-0.02553284835806202,91,143.990005,-0.012639814826036044,86,144.649994,-0.004562661786214783,191,132.559998,0.09120395430301675,399,133.259995,-0.005252866773708065,358,96.150002,0.38595935754634714,470,97.5,-0.013846133333333288,470,92.370003,0.055537477897451115,499,92.510002,-0.0015133390657585677,359,98.43,-0.060144244640861544,483,101.660004,-0.03177261334752646,361,102.735,0.02531519868249732
5,XP,XP Inc. - Class A Common Stock,,5,16.455,,198,16.92,-0.027482269503546264,254,16.41,0.031078610603290757,257,15.44,0.06282383419689119,270,15.97,-0.03318722604884161,,,,,,,,,,,,,,,,321,16.129999,,325,15.78,0.02217991128010155,341,15.56,0.014138817480719768,358,15.72,-0.010178117048346036,364,15.99,-0.016885553470919246,362,15.94,0.045098039215686336
6,CHYM,"Chime Financial, Inc. - Class A Common Stock",,6,21.365,,25,20.92,0.0212715105162522,25,21.309999,-0.018301220943276464,9,20.98,0.015729218303145887,10,21.120001,-0.006628834913407378,109,21.450001,-0.015384614667384056,16,20.870001,0.027791086354044925,180,21.01,-0.006663445978105864,34,20.48,0.02587890625,145,21.0,-0.024761904761904763,62,20.32,0.0334645669291338,254,18.27,0.1122058018609744,294,17.379999,0.0512083458692949,351,16.67,0.042591421715656885,319,16.92,-0.014775413711583973,371,17.125,-0.03863636363636358
7,DNTH,DIANTHUS THERAPEUTICS INC,Health Care,7,96.410004,,32,97.599998,-0.0121925617252574,10,100.029999,-0.024292722426199398,22,98.07,0.019985714285714495,23,95.760002,0.024122785628178933,45,93.339996,0.025926784912225553,17,94.339996,-0.010599958049606006,54,90.209999,0.04578203132448766,67,97.480003,-0.07457943964158475,57,95.68,0.018812740384615223,60,95.349998,0.0034609544511998713,111,91.57,0.04127987332095673,41,90.800003,0.00848014289162502,243,87.529999,0.03735866602717541,246,87.370003,0.001831246360378458,246,86.45,0.05915874794905429
8,BLLN,"BillionToOne, Inc. - Class A common stock",,8,126.150002,,112,126.769997,-0.004890707696395991,106,127.970001,-0.009377228964778994,17,120.599998,0.06111113700018467,33,118.040001,0.02168753793893985,141,123.400002,-0.043435987950794286,115,120.349998,0.025342783969136473,101,122.330002,-0.016185759565343516,163,119.980003,0.019586588941825633,140,120.400002,-0.003488363729429178,112,118.169998,0.018871152049947604,6,112.239998,0.05283321548170372,18,107.739998,0.041767218150496,13,104.279999,0.03317989099712215,263,100.720001,0.035345492103400655,64,101.66,-0.042130298770702845
9,DASH,DoorDash,Consumer Discretionary,9,193.190002,,19,191.820007,0.0071420860703022004,16,192.350006,-0.0027553885285556134,30,189.350006,0.01584367523072583,141,195.720001,-0.032546469279856494,14,188.460007,0.038522730183279785,150,192.009995,-0.01848855836905794,184,188.869995,0.01662519237108051,33,184.529999,0.02351918941916864,143,184.820007,-0.0015691374797968116,26,183.089996,0.009448965196328762,10,176.910004,0.03493297077761648,19,177.929993,-0.005732529872015557,38,171.520004,0.03737167007062325,62,172.080002,-0.003254288665105909,117,176.505,-0.007955753166780322
10,NAVN,NAVAN INC CLASS A,Consumer Discretionary,10,26.094999,,27,25.92,0.00675150462962959,40,25.629999,0.011314904850366903,34,25.52,0.004310305642633239,150,27.25,-0.0634862385321101,173,26.299999,0.03612171240006523,210,25.67,0.024542228282041112,242,24.25,0.058556701030927805,92,22.870001,0.06034101179094842,6,23.709999,-0.03542800655537781,134,22.82,0.03900083260297982,172,21.59,0.05697081982399266,188,21.780001,-0.008723645145838121,171,21.280001,0.02349623949735724,185,21.66,-0.017543813481071147,189,21.945,-0.011410314924691911
