current_rank,ticker,name,sector,2026-09-01__predicted_rank,2026-09-01__close,2026-09-01__next_snapshot_return,2026-08-31__predicted_rank,2026-08-31__close,2026-08-31__next_snapshot_return,2026-08-28__predicted_rank,2026-08-28__close,2026-08-28__next_snapshot_return,2026-08-27__predicted_rank,2026-08-27__close,2026-08-27__next_snapshot_return,2026-08-26__predicted_rank,2026-08-26__close,2026-08-26__next_snapshot_return,2026-08-25__predicted_rank,2026-08-25__close,2026-08-25__next_snapshot_return,2026-08-24__predicted_rank,2026-08-24__close,2026-08-24__next_snapshot_return,2026-08-21__predicted_rank,2026-08-21__close,2026-08-21__next_snapshot_return,2026-08-20__predicted_rank,2026-08-20__close,2026-08-20__next_snapshot_return,2026-08-19__predicted_rank,2026-08-19__close,2026-08-19__next_snapshot_return,2026-08-18__predicted_rank,2026-08-18__close,2026-08-18__next_snapshot_return,2026-08-17__predicted_rank,2026-08-17__close,2026-08-17__next_snapshot_return,2026-08-14__predicted_rank,2026-08-14__close,2026-08-14__next_snapshot_return,2026-08-13__predicted_rank,2026-08-13__close,2026-08-13__next_snapshot_return,2026-08-12__predicted_rank,2026-08-12__close,2026-08-12__next_snapshot_return,2026-08-11__predicted_rank,2026-08-11__close,2026-08-11__next_snapshot_return,2026-08-10__predicted_rank,2026-08-10__close,2026-08-10__next_snapshot_return,2026-08-07__predicted_rank,2026-08-07__close,2026-08-07__next_snapshot_return,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return,2026-08-04__predicted_rank,2026-08-04__close,2026-08-04__next_snapshot_return
1,OIS,OIL STATES INTERNATIONAL,Energy,1,8.86,,4,8.83,0.00339751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,BKR,Baker Hughes,Energy,2,63.939999,,3,63.549999,0.00613690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TMUS,T-Mobile US,Communication Services,3,182.820007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,ADM,Archer Daniels Midland,Consumer Staples,4,82.504997,,7,81.300003,0.01482157,,,,,,,,,,,,,,,,,,,,,,,,,18,83.040001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,KMI,Kinder Morgan,Energy,5,32.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,32.275002,,,,,,,,,,,,,,,,,,,,,,
6,STNG,SCORPIO TANKERS,Energy,6,79.480003,,17,78.875,0.00767040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,79.620003,,,,,,,,,,,,,,,,,,,,,,,,,
7,VNOM,"Viper Energy, Inc.  - Class A Common Stock",,7,45.200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TSLA,"Tesla, Inc.",Consumer Discretionary,8,359.369995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WFC,Wells Fargo,Financials,9,87.059998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,OII,OCEANEERING INTERNATIONAL INC,Energy,10,51.959999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,VALU,VALUE LINE INC,Financials,11,37.630001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,ALX,ALEXANDERS REIT INC,Real Estate,12,271.660004,,21,271.850006,-0.00069892,,,,,,,,,,,,,,,,,,,7,273.950012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,DHT,DHT HOLDINGS,Energy,13,19.780001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,19.285,,,,,,,,,,,,,,,,,,,,,,
14,CNX,CNX RESOURCES,Energy,14,37.014999,,,,,,,,,,,,,,,,,,,,33,36.404999,,,,,,,,,,,,,,,,,,,,,,,20,36.119999,,46,35.970001,0.00417009,,,,,,,,,,,,
15,REFI,CHICAGO ATLANTIC REAL ESTATE FINAN,Financials,15,10.9,,,,,,,,,,,,,,,,,,,,,,,19,10.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,OKE,Oneok,Energy,16,96.029999,,9,96.019997,0.00010417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,92.459999,,,,,,,,,,,,,,,,,,,
17,NBR,NABORS INDUSTRIES,Energy,17,94.885002,,6,93.459999,0.01524720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,CHRD,Chord Energy Corporation - Common Stock,,18,149.279999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,141.520004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,MUR,MURPHY OIL CORP,Energy,19,36.974998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,CLB,CORE LABORATORIES,Energy,20,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,PRDO,PERDOCEO EDUCATION,Consumer Discretionary,21,33.634998,,,,,14,33.57,,47,33.810001,-0.00709852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,METCB,RAMACO RESOURCES CLASS B,Materials,22,7.525,,20,7.56,-0.00462963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,COR,Cencora,Health Care,23,328.799988,,,,,,,,,,,21,327.734985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,324.970001,,11,320.640015,0.01350420,,,,,,,,,
24,PG,Procter & Gamble,Consumer Staples,24,147.815002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,KHC,Kraft Heinz,Consumer Staples,25,26.115,,10,25.67,0.01733541,,,,,,,,,,,,,,,,32,25.584999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,NESR,NATIONAL ENERGY SERVICES REUNITED,Energy,26,35.150002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,LXU,LSB INDUSTRIES,Materials,27,10.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,SDRL,SEADRILL,Energy,28,49.330002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,46.709999,,12,46.735001,-0.00053497,9,43.314999,0.07895653,,,,,,,,,
29,CF,CF Industries,Materials,29,130.460007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,HRMY,HARMONY BIOSCIENCES HLDG,Health Care,30,39.990002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,QCOM,Qualcomm,Information Technology,31,163.029999,,5,170.479996,-0.04370012,38,164.190002,0.03830924,26,164.779999,-0.00358051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,ASND,Ascendis Pharma A/S - Ordinary Share,,32,262.799988,,2,263.040009,-0.00091249,,,,,,,,,,,,,,,,,,,6,256.279999,,,,,,,,,,,,,,,,,33,255.460007,,,,,,,,,,,,,,,,,,,
33,PBF,PBF ENERGY CLASS A,Energy,33,73.190002,,34,72.949997,0.00328999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,ACN,Accenture,Information Technology,34,189.039001,,,,,,,,,,,,,,,,,,,,,,,48,184.199997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,TITN,TITAN MACHINERY INC,Industrials,35,20.43,,30,20.57,-0.00680603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,19.66,,,,
36,TRI,Thomson Reuters Corp - Common Shares,,36,107.209999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,CRK,COMSTOCK RESOURCES,Energy,37,15.365,,,,,,,,,,,,,,,,,31,14.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,JXN,JACKSON FINANCIAL CLASS A,Financials,38,134.300003,,,,,48,134.154999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,DUOL,"Duolingo, Inc. - Class A Common Stock",,39,155.809998,,47,148.360001,0.05021567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,MMED,MINIMED INC,Health Care,40,21.535,,14,20.26,0.06293189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,OXM,OXFORD INDUSTRIES INC,Consumer Discretionary,41,38.014999,,19,38.34,-0.00847681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,KMPR,KEMPER,Financials,42,27.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,WERN,WERNER ENTERPRISES,Industrials,43,38.939999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PLX,PROTALIX BIOTHERAPEUTICS INC,Health Care,44,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,SD,SANDRIDGE ENERGY INC,Energy,45,14.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,14.3,,,,,,,,,,,,,,,,
46,ZTS,Zoetis,Health Care,46,77.080002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
