current_rank,ticker,name,sector,2026-09-02__predicted_rank,2026-09-02__close,2026-09-02__next_snapshot_return,2026-09-01__predicted_rank,2026-09-01__close,2026-09-01__next_snapshot_return,2026-08-31__predicted_rank,2026-08-31__close,2026-08-31__next_snapshot_return,2026-08-28__predicted_rank,2026-08-28__close,2026-08-28__next_snapshot_return,2026-08-27__predicted_rank,2026-08-27__close,2026-08-27__next_snapshot_return,2026-08-26__predicted_rank,2026-08-26__close,2026-08-26__next_snapshot_return,2026-08-25__predicted_rank,2026-08-25__close,2026-08-25__next_snapshot_return,2026-08-24__predicted_rank,2026-08-24__close,2026-08-24__next_snapshot_return,2026-08-21__predicted_rank,2026-08-21__close,2026-08-21__next_snapshot_return,2026-08-20__predicted_rank,2026-08-20__close,2026-08-20__next_snapshot_return,2026-08-19__predicted_rank,2026-08-19__close,2026-08-19__next_snapshot_return,2026-08-18__predicted_rank,2026-08-18__close,2026-08-18__next_snapshot_return,2026-08-17__predicted_rank,2026-08-17__close,2026-08-17__next_snapshot_return,2026-08-14__predicted_rank,2026-08-14__close,2026-08-14__next_snapshot_return,2026-08-13__predicted_rank,2026-08-13__close,2026-08-13__next_snapshot_return,2026-08-12__predicted_rank,2026-08-12__close,2026-08-12__next_snapshot_return,2026-08-11__predicted_rank,2026-08-11__close,2026-08-11__next_snapshot_return,2026-08-10__predicted_rank,2026-08-10__close,2026-08-10__next_snapshot_return,2026-08-07__predicted_rank,2026-08-07__close,2026-08-07__next_snapshot_return,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return
1,GRNT,GRANITE RIDGE RESOURCES,Energy,1,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5.18,,,,,,,,,,,,,,,,,,,,,,,,,
2,HLX,HELIX ENERGY SOLUTIONS GROUP INC,Energy,2,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,QCOM,Qualcomm,Information Technology,3,169.699997,,2,166.610001,0.01854628,1,170.479996,-0.02270058,,,,1,164.779999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FANG,Diamondback Energy,Energy,4,204.580002,,,,,,,,,,,,,,,,,,,,,,,26,210.755005,,19,210.279999,0.00225892,14,209.080002,0.00573942,6,209.949997,-0.00414382,25,205.210007,0.02309824,27,202.869995,0.01153454,31,198.380005,0.02263328,,,,,,,,,,,,,,,,,,
5,BKR,Baker Hughes,Energy,5,64.279999,,,,,4,63.549999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,64.279999,,,,,,,,,,,,,,,,
6,REGN,Regeneron Pharmaceuticals,Health Care,6,850.820007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TMUS,T-Mobile US,Communication Services,7,187.285004,,1,182.160004,0.02813461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,CEG,Constellation Energy,Utilities,8,286.48999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,283.560791,,25,277.640015,0.02132537,,,,12,278.359985,,,,,,,,,,,,,
9,ULTA,Ulta Beauty,Consumer Discretionary,9,558.609985,,5,545.659973,0.02373275,,,,,,,,,,4,543.190002,,6,537.219971,0.01111282,2,538.76001,-0.00285849,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,548.659973,,,,,6,538.789978,,,,
10,AAPL,Apple Inc.,Information Technology,10,326.205109,,4,325.130005,0.00330669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,EXE,Expand Energy,Energy,11,99.504997,,3,99.980003,-0.00475101,,,,,,,7,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,96.279999,,,,,4,97.559998,,,,,,,,,,
12,APA,APA Corporation,Energy,12,45.029999,,7,44.299999,0.01647856,,,,,,,,,,,,,,,,,,,29,43.860001,,,,,,,,,,,27,41.345001,,28,40.650002,0.01709715,34,39.73,0.02315636,9,39.970001,-0.00600453,14,40.619999,-0.01600192,,,,15,37.630001,,,,,,,
13,DOCU,"DocuSign, Inc. - Common Stock",,13,64.989998,,9,64.639999,0.00541459,13,66.269997,-0.02459632,12,64.0,0.03546870,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,61.389999,,,,,,,,,,,13,59.639999,,,,,,,,,,
14,CELC,CELCUITY,Health Care,14,94.584999,,,,,,,,,,,,,,,,,,,,,,,35,94.269997,,,,,,,,13,92.949997,,31,92.160004,0.00857197,32,92.150002,0.00010854,,,,,,,,,,,,,,,,,,,,,
15,MELI,"MercadoLibre, Inc. - Common Stock",,15,1986.119995,,,,,,,,,,,,,,,,,,,,,,,43,1929.890015,,41,1913.525024,0.00855227,22,1900.829956,0.00667870,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1922.569946,
16,GLNG,GOLAR LNG,Energy,16,52.650002,,,,,,,,,,,,,,,,,,,,,,,,,,40,52.619999,,26,52.154999,0.00891573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,MDGL,"Madrigal Pharmaceuticals, Inc. - Common Stock",,17,542.820007,,,,,,,,16,533.76001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,ASND,Ascendis Pharma A/S - Ordinary Share,,18,265.5,,12,260.25,0.02017291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
