ticker,file,decision,sources,mode,provider,generated_at
PYPL,pypl.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-07-23 13:20:12
TECH,tech.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq500-rankings,enhanced-fallback,,2026-07-23 13:20:12
TMO,tmo.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-07-23 13:20:12
CRL,crl.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;aster-v5-risk-adjusted-ranking;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-07-23 13:20:12
DGX,dgx.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-07-23 13:20:12
ALLE,alle.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-07-23 13:20:12
IQV,iqv.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;aster-v5-risk-adjusted-ranking;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-07-23 13:20:12
MPC,mpc.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-07-23 13:20:12
VLO,vlo.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-07-23 13:20:12
DHR,dhr.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-07-23 13:20:12
TRV,trv.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-07-23 13:20:12
PSX,psx.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-07-23 13:20:12
MTD,mtd.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-07-23 13:20:12
GPN,gpn.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-07-23 13:20:12
RVTY,rvty.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;aster-call-ranking;aster-consensus-agent-ranking;aster-trend-relay-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v4-tactical-breakout-ranking;aster-v5-risk-adjusted-ranking;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-07-23 13:20:12
PANW,panw.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking,enhanced-fallback,,2026-07-23 13:20:12
A,a.html,WATCH-BUY / 强观察,spx-yahoo-rankings;aster-call-ranking;aster-consensus-agent-ranking;aster-trend-relay-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v4-tactical-breakout-ranking;aster-v5-risk-adjusted-ranking;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-07-23 13:20:12
CHRW,chrw.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-07-23 13:20:12
ABT,abt.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-07-23 13:20:12
INCY,incy.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-07-23 13:20:12
WAB,wab.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-07-23 13:20:12
LMT,lmt.html,WAIT / 暂不追,spx-yahoo-rankings;early-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-07-23 13:20:12
PCAR,pcar.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;aster-consensus-agent-ranking;aster-trend-relay-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v5-risk-adjusted-ranking;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-07-23 13:20:12
