current_rank,ticker,name,sector,2026-08-10__predicted_rank,2026-08-10__close,2026-08-10__next_snapshot_return,2026-08-07__predicted_rank,2026-08-07__close,2026-08-07__next_snapshot_return,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return,2026-08-04__predicted_rank,2026-08-04__close,2026-08-04__next_snapshot_return,2026-08-03__predicted_rank,2026-08-03__close,2026-08-03__next_snapshot_return,2026-07-31__predicted_rank,2026-07-31__close,2026-07-31__next_snapshot_return,2026-07-30__predicted_rank,2026-07-30__close,2026-07-30__next_snapshot_return,2026-07-29__predicted_rank,2026-07-29__close,2026-07-29__next_snapshot_return,2026-07-28__predicted_rank,2026-07-28__close,2026-07-28__next_snapshot_return,2026-07-27__predicted_rank,2026-07-27__close,2026-07-27__next_snapshot_return,2026-07-24__predicted_rank,2026-07-24__close,2026-07-24__next_snapshot_return,2026-07-23__predicted_rank,2026-07-23__close,2026-07-23__next_snapshot_return,2026-07-22__predicted_rank,2026-07-22__close,2026-07-22__next_snapshot_return,2026-07-21__predicted_rank,2026-07-21__close,2026-07-21__next_snapshot_return,2026-07-20__predicted_rank,2026-07-20__close,2026-07-20__next_snapshot_return,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return
12,SR,SPIRE INC,Utilities,12,81.349998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,82.57,,,,,,,,,,,,,
13,REPX,RILEY EXPLORATION PERMIAN INC,Energy,13,36.040001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,35.0,
14,CLMT,CALUMET,Energy,14,44.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,NFLX,Netflix,Communication Services,15,75.489998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,FDX,FedEx,Industrials,16,324.63501,,40,318.549988,0.01910225,26,315.869995,0.00848448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,320.980011,,,,,,,,,,
17,GIS,General Mills,Consumer Staples,17,37.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,NE,NOBLE CORPORATION PLC,Energy,18,43.380001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,43.150002,,10,43.27,-0.00277324,44,43.110001,0.00371141,,,,,,,,,,,,
19,ASO,ACADEMY SPORTS AND OUTDOORS,Consumer Discretionary,19,48.884998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,49.900002,,,,,,,,,,,,,,,,,,,
20,DAN,DANA INCORPORATED INC,Consumer Discretionary,20,29.700001,,,,,,,,36,28.025,,47,27.559999,0.01687232,33,27.620001,-0.00217241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,CRSP,CRISPR THERAPEUTICS AG,Health Care,21,53.619999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,RGTI,RIGETTI COMPUTING,Information Technology,22,17.705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,AVTX,AVALO THERAPEUTICS INC,Health Care,23,19.415001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,19.5,,,,,,,,,,,,,,,,,,,
24,WBD,Warner Bros. Discovery,Communication Services,24,26.969999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,KGEI,KOLIBRI GLOBAL ENERGY INC,Energy,25,5.27,,,,,,,,,,,,,,4,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,JBL,Jabil,Information Technology,26,342.13501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,ALGN,Align Technology,Health Care,27,175.850006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,SHEN,SHENANDOAH TELECOMMUNICATIONS,Communication,28,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,INTU,Intuit,Information Technology,29,334.195007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,TSEM,Tower Semiconductor Ltd. - Ordinary Shares,,30,259.51001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,INFQ,INFLEQTION INC,Information Technology,31,11.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,GLIBA,LIBERTY CAPITAL CORP SERIES A,Communication,32,25.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23.08,,,,,,,,,,
33,USPH,US PHYSICAL THERAPY INC,Health Care,33,80.879997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,ASMB,ASSEMBLY BIOSCIENCES INC,Health Care,34,26.73,,27,26.68,0.00187406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,INR,INFINITY NATURAL RESOURCES INC CLA,Energy,35,13.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,13.29,,,,,,,,,,,,,
36,HSTM,HEALTHSTREAM,Health Care,36,29.440001,,,,,,,,,,,,,,,,,,,,,,,,,,35,28.85,,,,,,,,,,,,,,,,,,,,,,
37,GLNG,GOLAR LNG,Energy,37,50.900002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,CNX,CNX RESOURCES,Energy,38,36.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,34.450001,,42,34.639999,-0.00548493,29,33.639999,0.02972652,,,,,,
39,CRWV,"CoreWeave, Inc. - Class A Common Stock",,39,88.902603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,STE,Steris,Health Care,40,237.779999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,218.595001,,,,,,,,,,,,,,,,,,,
41,GRAL,GRAIL INC,Health Care,41,73.290001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,NVCR,NOVOCURE,Health Care,42,17.540001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,QBTS,D WAVE QUANTUM,Information Technology,43,20.155001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,CRK,COMSTOCK RESOURCES,Energy,44,14.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,UPWK,UPWORK,Industrials,45,9.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,WLDN,WILLDAN GROUP INC,Industrials,46,82.389999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,SD,SANDRIDGE ENERGY INC,Energy,47,14.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,USAU,US GOLD CORP,Materials,48,15.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,SIBN,SI BONE,Health Care,49,18.924999,,,,,,,,,,,,,,,,,,,,,,,,,,22,17.93,,,,,,,,,,,,,,,,,,,,,,
50,HPK,HIGHPEAK ENERGY INC,Energy,50,7.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
