buy_date,latest_date,strategy,universe,ticker,name,sector,original_rank,current_rank,return,buy_close,latest_close,selection_reason,signal_reason
2026-07-27,2026-08-12,Early,S&P 500,STE,Steris,Health Care,1,214,0.08227545,218.595001,236.580002,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 零轴上方刚金叉；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-07-27,2026-08-12,Early,S&P 500,FAST,Fastenal,Industrials,2,250,0.09613774,47.639999,52.220001,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 位于 Signal 上方；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-07-27,2026-08-12,Early,S&P 500,AOS,A. O. Smith,Industrials,3,272,0.00198497,62.470001,62.594002,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 位于 Signal 上方；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-07-27,2026-08-12,Early,S&P 500,MSI,Motorola Solutions,Information Technology,4,209,0.10830586,423.799988,469.700012,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 刚金叉但仍需零轴确认；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-07-27,2026-08-12,Early,S&P 500,CLX,Clorox,Consumer Staples,5,132,0.08528323,97.440002,105.750000,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 刚金叉但仍需零轴确认；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-07-27,2026-08-12,Early,S&P 500,BR,Broadridge Financial Solutions,Industrials,6,162,0.10863726,152.710007,169.300003,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 零轴上方刚金叉；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-07-27,2026-08-12,Early,S&P 500,TPR,"Tapestry, Inc.",Consumer Discretionary,7,388,0.04192963,147.389999,153.570007,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 位于 Signal 上方；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-07-27,2026-08-12,Early,S&P 500,STLD,Steel Dynamics,Materials,8,190,0.05158424,250.270004,263.179993,4H当日前50,4H EMA9 已站上 EMA26，等待 26/50 确认；4H MACD 位于 Signal 上方；4H MACD 柱体连续扩张
2026-07-27,2026-08-12,Early,S&P 500,MDLZ,Mondelez International,Consumer Staples,9,136,0.02488878,60.669998,62.180000,4H当日前50,4H EMA9 已站上 EMA26，等待 26/50 确认；4H MACD 位于 Signal 上方；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-07-27,2026-08-12,Early,S&P 500,FIS,Fidelity National Information Services,Financials,10,347,-0.02815761,43.150002,41.935001,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 零轴上方刚金叉；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
