buy_date,latest_date,strategy,universe,ticker,name,sector,original_rank,current_rank,return,buy_close,latest_close,selection_reason,signal_reason
2026-08-20,2026-09-11,Early,S&P 500,INVH,Invitation Homes,Real Estate,1,435,-0.09394535,30.389999,27.535000,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 零轴上方刚金叉；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-08-20,2026-09-11,Early,S&P 500,BG,Bunge Global,Consumer Staples,2,62,0.04836916,116.809998,122.459999,4H当日前50,4H EMA9 已站上 EMA26，等待 26/50 确认；4H MACD 位于 Signal 上方；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-08-20,2026-09-11,Early,S&P 500,PM,Philip Morris International,Consumer Staples,3,56,-0.00904924,192.835007,191.089996,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 位于 Signal 上方；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-08-20,2026-09-11,Early,S&P 500,PEP,PepsiCo,Consumer Staples,4,339,-0.04464220,142.690002,136.320007,4H当日前50,4H EMA 多头排列已连续维持；4H MACD 位于 Signal 上方；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-08-20,2026-09-11,Early,S&P 500,MRSH,Marsh McLennan,Financials,5,441,-0.07382034,190.949997,176.854004,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 零轴上方刚金叉；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-08-20,2026-09-11,Early,S&P 500,AMT,American Tower,Real Estate,6,7,0.00440453,177.089996,177.869995,4H当日前50,4H EMA 多头排列已连续维持；4H MACD 位于 Signal 上方；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-08-20,2026-09-11,Early,S&P 500,HLT,Hilton Worldwide,Consumer Discretionary,7,347,-0.06944446,329.040009,306.190002,4H当日前50,4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-08-20,2026-09-11,Early,S&P 500,TKO,TKO Group Holdings,Communication Services,8,50,-0.02446833,195.149994,190.375000,4H当日前50,4H MACD 零轴上方刚金叉；4H RSI 位于健康强势区间
2026-08-20,2026-09-11,Early,S&P 500,HSY,Hershey Company (The),Consumer Staples,9,209,-0.08420497,189.300003,173.360001,4H当日前50,4H EMA 多头排列已连续维持；4H MACD 零轴上方刚金叉；4H MACD 柱体连续扩张
2026-08-20,2026-09-11,Early,S&P 500,SYY,Sysco,Consumer Staples,10,35,-0.00692092,83.789902,83.209999,4H当日前50,4H MACD 刚金叉但仍需零轴确认；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-08-20,2026-09-11,Early,S&P 500,SPGI,S&P Global,Financials,11,356,-0.03932970,427.514008,410.700012,4H当日前50,4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-08-20,2026-09-11,Early,S&P 500,KDP,Keurig Dr Pepper,Consumer Staples,12,334,-0.00868473,31.665001,31.389999,4H当日前50,4H MACD 位于 Signal 上方；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-08-20,2026-09-11,Early,S&P 500,SJM,J.M. Smucker Company (The),Consumer Staples,13,338,-0.02268139,123.889999,121.080002,4H当日前50,4H EMA 多头排列已连续维持；4H MACD 零轴上方刚金叉；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-08-20,2026-09-11,Early,S&P 500,HAL,Halliburton,Energy,14,303,0.00929441,35.505001,35.834999,4H当日前50,4H EMA 多头排列已连续维持；4H MACD 位于 Signal 上方
2026-08-20,2026-09-11,Early,S&P 500,WELL,Welltower,Real Estate,15,346,-0.00580340,236.929993,235.554993,4H当日前50,4H EMA9/26 最近金叉且价格在 EMA50 上方；4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-08-20,2026-09-11,Early,S&P 500,EQT,EQT Corporation,Energy,16,211,0.00726528,53.680000,54.070000,4H当日前50,4H RSI 位于健康强势区间
2026-08-20,2026-09-11,Early,S&P 500,WST,West Pharmaceutical Services,Health Care,17,100,-0.02794869,356.010010,346.059998,4H当日前50,4H EMA 多头排列已连续维持；4H MACD 零轴上方刚金叉；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-08-20,2026-09-11,Early,S&P 500,CMG,Chipotle Mexican Grill,Consumer Discretionary,18,352,0.02957910,35.160000,36.200001,4H当日前50,4H MACD 位于 Signal 上方；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-08-20,2026-09-11,Early,S&P 500,RSG,Republic Services,Industrials,19,80,0.01128238,220.255005,222.740005,4H当日前50,4H EMA 多头排列已连续维持；4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-08-20,2026-09-11,Early,S&P 500,MCO,Moody's Corporation,Financials,20,269,-0.04621003,498.160004,475.140015,4H当日前50,4H EMA 多头排列已连续维持；4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
2026-08-20,2026-09-11,Early,S&P 500,TAP,Molson Coors Beverage Company,Consumer Staples,21,331,-0.08323522,42.470001,38.935001,4H当日前50,4H EMA 多头排列已连续维持；4H MACD 零轴上方刚金叉；4H MACD 柱体连续扩张；4H RSI 位于健康强势区间
2026-08-20,2026-09-11,Early,S&P 500,FANG,Diamondback Energy,Energy,22,42,-0.02525204,210.279999,204.970001,4H当日前50,4H EMA 多头排列已连续维持；4H MACD 位于 Signal 上方；4H RSI 位于健康强势区间
