current_rank,ticker,name,sector,2026-09-02__predicted_rank,2026-09-02__close,2026-09-02__next_snapshot_return,2026-09-01__predicted_rank,2026-09-01__close,2026-09-01__next_snapshot_return,2026-08-31__predicted_rank,2026-08-31__close,2026-08-31__next_snapshot_return,2026-08-28__predicted_rank,2026-08-28__close,2026-08-28__next_snapshot_return,2026-08-27__predicted_rank,2026-08-27__close,2026-08-27__next_snapshot_return,2026-08-26__predicted_rank,2026-08-26__close,2026-08-26__next_snapshot_return,2026-08-25__predicted_rank,2026-08-25__close,2026-08-25__next_snapshot_return,2026-08-24__predicted_rank,2026-08-24__close,2026-08-24__next_snapshot_return,2026-08-21__predicted_rank,2026-08-21__close,2026-08-21__next_snapshot_return,2026-08-20__predicted_rank,2026-08-20__close,2026-08-20__next_snapshot_return,2026-08-19__predicted_rank,2026-08-19__close,2026-08-19__next_snapshot_return,2026-08-18__predicted_rank,2026-08-18__close,2026-08-18__next_snapshot_return,2026-08-17__predicted_rank,2026-08-17__close,2026-08-17__next_snapshot_return,2026-08-14__predicted_rank,2026-08-14__close,2026-08-14__next_snapshot_return,2026-08-13__predicted_rank,2026-08-13__close,2026-08-13__next_snapshot_return,2026-08-12__predicted_rank,2026-08-12__close,2026-08-12__next_snapshot_return,2026-08-11__predicted_rank,2026-08-11__close,2026-08-11__next_snapshot_return,2026-08-10__predicted_rank,2026-08-10__close,2026-08-10__next_snapshot_return,2026-08-07__predicted_rank,2026-08-07__close,2026-08-07__next_snapshot_return,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return
1,TMUS,T-Mobile US,Communication Services,1,187.039993,,3,182.160004,0.02678957,,,,,,,,,,,,,,,,,,,,,,,,,30,184.630005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,BH,BIGLARI HOLDINGS INCINARY CLASS B,Consumer Discretionary,2,395.119995,,,,,,,,,,,,,,,,,,,,,,,,,,34,390.880005,,,,,8,394.98999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,LNN,LINDSAY,Industrials,3,117.114998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,115.849998,,,,,,,,,,,,,,,,
4,CRC,CALIFORNIA RESOURCES,Energy,4,53.860001,,8,53.860001,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,53.884998,,,,,,,,,,,,,,,,,,,,,,
5,GLNG,GOLAR LNG,Energy,5,52.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,50.84,,,,,,,,,,,,,
6,VAL,VALARIS LTD,Energy,6,89.540001,,21,87.989998,0.01761567,,,,,,,,,,,,,,,,,,,5,88.455002,,,,,,,,39,86.68,,35,86.489998,0.00219681,,,,,,,,,,,,,,,,,,,,,,,,
7,MO,Altria,Consumer Staples,7,69.363998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,USCB,USCB FINANCIAL HOLDINGS INC CLASS,Financials,8,22.754999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,SWKS,Skyworks Solutions,Information Technology,9,70.889999,,24,67.410004,0.05162431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,69.650002,,26,69.68,-0.00043051,,,,,,,,,,18,66.839996,,45,66.989998,-0.00223917
10,OFRM,ONCE UPON A FARM PBC,Consumer Staples,10,18.17,,47,17.43,0.04245554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,MUR,MURPHY OIL CORP,Energy,11,37.439999,,16,37.610001,-0.00452013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,RGR,STURM RUGER,Consumer Discretionary,12,38.57,,,,,,,,,,,,,,28,38.314999,,,,,15,38.439999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
