rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,QCOM,Qualcomm,Information Technology,93.14,优先Call候选,181.970001,66.74,0.58,0.00892659,0.07949216,0.11596960,75.1,77.78,100.0,80.64,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -34.7%；低点后抬升 23.3%；10日反转 10.4%；处于60日中上修复区；近期量能抬升 1.3x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 66.3；extension 1.9ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
2,CDW,CDW Corporation,Information Technology,91.55,优先Call候选,153.789993,60.32,1.34,0.06587649,-0.00084463,0.12419583,79.6,67.38,72.7,80.64,100.0,100.0,fresh_bullish_cross,mixed_or_bearish,缠论K线：老鸭头/黄金坑洗盘: 先有上升颈部 13.6%；回踩靠近 EMA50/60 日线区域；EMA9/26/50 重新转顺；MACD 水上/改善；量能 1.0x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 59.8；extension 1.4ATR；4H确认：4H三线翻转确认；EMA9/26 新多头交叉
3,PI,IMPINJ,Information Technology,90.35,优先Call候选,176.820007,57.7,1.17,0.03216397,0.00844081,-0.01547884,82.9,53.67,69.9,80.74,100.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,缠论K线：老鸭头/黄金坑洗盘: 先有上升颈部 16.8%；回踩靠近 EMA50/60 日线区域；EMA9/26/50 重新转顺；MACD 水上/改善；量能 1.3x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 58.3；extension 1.0ATR；4H确认：EMA26 贴近 EMA50 且斜率向上；4H突破/第三买点确认；EMA 多头延续；MACD 新金叉
4,ASND,Ascendis Pharma A/S - Ordinary Share,,90.08,优先Call候选,263.515015,53.43,0.9,0.01137988,-0.02805024,0.03274420,54.4,60.98,81.1,80.64,68.0,100.0,mixed_sideways,mixed_or_bearish,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -16.8%；低点后抬升 28.0%；10日反转 5.7%；处于60日中上修复区；近期量能抬升 1.1x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 55.8；extension 0.6ATR；4H确认：翻转前 4 根 4H 空头排列；4H突破/第三买点确认
5,META,Meta Platforms,Communication Services,89.42,优先Call候选,648.030029,71.76,0.48,-0.00140225,0.06116139,0.11951292,67.1,64.7,100.0,62.0,30.0,72.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -20.9%；低点后抬升 20.2%；10日反转 13.5%；处于60日中上修复区；近期量能抬升 1.2x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 67.2；extension 2.3ATR；4H确认：翻转前 10 根 4H 空头排列；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
6,TSLA,"Tesla, Inc.",Consumer Discretionary,89.3,优先Call候选,365.440002,54.35,0.39,-0.00378918,-0.02900190,0.11601768,54.4,76.53,81.1,80.64,30.0,100.0,mixed_sideways,mixed_or_bearish,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -29.9%；低点后抬升 22.5%；10日反转 3.0%；处于60日中上修复区；近期量能抬升 1.2x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 54.4；extension 0.7ATR；4H确认：EMA26 贴近 EMA50 且斜率向上
7,FCF,FIRST COMMONWEALTH FINANCIAL CORP,Financials,89.3,优先Call候选,21.309999,57.56,1.12,0.01403759,0.00708880,-0.01479427,65.2,58.2,69.9,80.74,100.0,100.0,mixed_sideways,bullish_above_signal,缠论K线：老鸭头/黄金坑洗盘: 先有上升颈部 9.6%；回踩靠近 EMA50/60 日线区域；EMA9/26/50 重新转顺；MACD 水上/改善；量能 0.9x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 55.4；extension 0.6ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；MACD 保持多头
8,ANDE,ANDERSONS INC,Consumer Staples,88.98,优先Call候选,70.970001,59.15,1.03,-0.01553607,0.01953742,0.08202478,75.1,74.13,83.8,80.74,68.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -21.2%；低点后抬升 11.4%；10日反转 11.4%；处于60日中上修复区；近期量能抬升 1.3x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 56.1；extension 0.8ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
9,VRNS,VARONIS SYSTEMS,Information Technology,88.85,优先Call候选,45.119999,53.51,0.8,-0.01549210,-0.02999033,0.07607916,50.8,61.59,64.9,80.74,68.0,100.0,mixed_sideways,fresh_bearish_cross,缠论K线：老鸭头/黄金坑洗盘: 先有上升颈部 18.0%；回踩靠近 EMA50/60 日线区域；EMA9/26/50 重新转顺；MACD 水上/改善；量能 1.2x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 54.3；extension 0.5ATR；4H确认：4H三线翻转确认
10,GLNG,GOLAR LNG,Energy,88.81,优先Call候选,52.889999,60.05,1.1,0.00418074,0.01691984,0.03543455,75.1,61.22,100.0,80.74,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：杯柄/上升三角突破: 近0日放量突破整理高点；箱体宽 10.9%；量能 1.2x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 58.5；extension 1.0ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
